"new_Model_id","X.Intercept.","AIC","logLik","Elevation.m","Elevation.m2","New.Data.TypeResurvey.Burned","New.Data.TypeResurvey.Unburned","Elevation.m.New.Data.TypeResurvey.Burned","Elevation.m.New.Data.TypeResurvey.Unburned","Elevation.m2.New.Data.TypeResurvey.Burned","Elevation.m2.New.Data.TypeResurvey.Unburned","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type"
"Mod.0",-2.30692349459263,156.336091451607,-77.1680457258035,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.1",-2.41008987538155,153.350504499626,-74.6752522498129,-8.11244371909247,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,141.123158914661,-64.5615794573306,-4.5354006773388,NA,2.21644526494575,-0.0127322874341552,-1.51672977609396,-9.40718125931261,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.15",-3.35870773905928,135.239425887502,-60.619712943751,-9.47679907148549,-14.0567219895942,2.57642492730132,-0.309758377747582,-3.34632692013003,-16.3164441292738,NA,NA,"15",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.3",-2.5462534495025,152.3787726532,-73.1893863265999,-11.8532107042448,-7.36331543671618,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.31",-4.17406944629001,137.853816338377,-59.9269081691886,-18.3796822326086,-31.4335971045869,3.41500230759358,0.662615584415403,7.64802883850958,-4.61689191003334,20.9112476385439,20.187855346095,"31",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.4",-3.00403106194691,139.588116924438,-66.7940584622188,NA,NA,2.2700618868667,0.170817718855673,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.5",-3.09037760366332,137.875620505413,-64.9378102527063,-7.04567164711915,NA,2.24537593323422,0.211061741014692,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.7",-3.429074561848,132.314781990458,-61.1573909952292,-13.6929002767848,-13.5469125364046,2.61888648576863,0.110366710666451,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"EPAN",9,6,17,"Yes","Unavg.w.warn"
"Mod.0",0.0630129678285601,353.8667575451,-175.93337877255,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.1",0.066408443658258,339.850476858535,-167.925238429268,-8.25366132173999,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.13",0.116794644531238,345.387433601113,-166.693716800557,-8.20713851143164,NA,-0.460330578424864,0.0669779352310174,2.03823743791163,-2.26915328517239,NA,NA,"13",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.15",0.0848699112040442,333.944356337107,-159.972178168554,-8.91979778954592,-8.2611024552967,-0.323652346342603,-0.0180082942734886,-0.136592578811758,-0.919510869251626,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.3",0.0289344215991933,326.673634780922,-160.336817390461,-9.12740390918956,-8.55857668354478,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666514,337.254963708184,-159.627481854092,-8.6286187922912,-6.54008484324803,-0.323910393885242,-0.0642340074150255,-0.967898722337968,-1.36275954798031,-2.89713814074113,-4.2496733860786,"31",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.4",0.110348057160238,356.654701211544,-175.327350605772,NA,NA,-0.382281768499567,0.0231833354319199,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.5",0.117238071135819,341.879414777713,-166.939707388856,-8.50746548904535,NA,-0.495909880701943,0.0558529353744633,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.7",0.0830791791708642,329.977445393672,-159.988722696836,-9.23310755123505,-8.30212373620574,-0.324687029863114,-0.0162178533826973,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",9,67,64,"Yes","Unavg.w.warn"
"Mod.0",-1.04678722080054,293.029203673868,-145.514601836934,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.1",-1.08574307251591,287.235540814981,-141.617770407491,6.46495292851698,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,276.016858666527,-132.008429333263,6.01104509273789,NA,-0.535769252698081,1.17514938283443,14.0554576764865,-2.12398384170314,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.15",-1.99361836432182,247.541462285487,-116.770731142744,13.3117633514476,-18.7645061591223,-1.01435377528189,1.25698465262599,26.9802989489664,-3.40428457058293,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.3",-1.41527220852278,258.525472412826,-126.262736206413,12.4984124081922,-17.2723988964654,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579202,247.296589031811,-114.648294515906,17.0095804095062,-26.0383071287886,-7.52433046734014,1.69828232528641,137.944100312506,-9.21421945482527,-51.4832904182104,12.7347555065649,"31",TRUE,TRUE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,280.863956520443,-137.431978260221,NA,NA,-0.133331052044876,1.14952268230432,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.5",-1.56371429993056,275.419104565325,-133.709552282663,6.64514156996767,NA,-0.0927125940726729,1.16619944279939,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.7",-1.9592192836222,248.505549948012,-119.252774974006,13.2018708233479,-17.6430108020885,0.13296335199226,1.20869264111126,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",9,23,43,"Yes","Unavg.w.warn"
"Mod.0",-2.51514653497623,137.071934789337,-67.5359673946686,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.1",-2.51562088779809,139.052312927455,-67.5261564637273,0.532208121939678,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675961293,125.536903768331,-56.7684518841657,-8.26094135831758,NA,2.15522182690141,-0.456046461763319,6.23986923736819,33.2406132472313,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.15",-3.44617127234205,125.664966399013,-55.8324831995064,-12.0214963518415,-6.69974697986256,2.36457161843557,-0.770871406953633,7.97653549233001,46.554578148523,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.3",-2.52053101766139,140.84164890969,-67.4208244548452,0.491858294180011,1.70306062580956,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259998003,128.34527667516,-55.1726383375798,-18.310537774202,-15.1259429892785,2.67142805226932,-1.79270411335588,15.5419685482028,78.2927107811177,12.3843766618297,-6.4569193523569,"31",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229913,127.823084426789,-60.9115422133944,NA,NA,2.05960319946015,0.361369788242922,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.5",-3.19839312607975,129.675955016345,-60.8379775081725,1.44874176277165,NA,2.07413674113447,0.356464088983211,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.7",-3.19865458774011,131.662788884453,-60.8313944422267,1.44564154940425,-0.448493095297312,2.08384551650885,0.35268946964947,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",10,5,14,"Yes","Unavg.w.warn"
"Mod.0",-1.50889668321222,242.314958012672,-120.157479006336,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.1",-1.60662157114939,233.508665809957,-114.754332904979,-8.93633065679759,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,235.335397294032,-111.667698647016,-14.0130329366102,NA,-0.578902781084344,-0.169265199678938,4.69523781447339,13.0473494829114,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.15",-1.66883209236222,233.580300904797,-109.790150452399,-18.1176551983072,-6.3795301518996,-0.452883970533771,-0.126142040656459,4.46464111999878,17.9620686089097,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.3",-1.66809236617498,233.018296050207,-113.509148025104,-10.92096975185,-4.7219527847664,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,236.876644337094,-109.438322168547,-18.9902955523932,-7.47026406664008,-0.395706800094996,-0.126188619254138,9.819944088419,19.0299049415722,7.73359432059505,-0.418115046992059,"31",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.4",-1.30933331998301,244.521408337477,-119.260704168739,NA,NA,-0.546964670381155,-0.382342690688059,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.5",-1.40296270151068,235.365676171394,-113.682838085697,-9.20732522356982,NA,-0.691176469299093,-0.349704886711192,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.7",-1.4592334573703,235.118281211695,-112.559140605848,-11.0228468107569,-4.56841006965861,-0.588576572698866,-0.394509515036785,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",10,27,19,"Yes","Unavg.w.warn"
"Mod.0",-1.50889668321222,242.314958012672,-120.157479006336,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.1",-1.56581640120922,237.863571171761,-116.931785585881,-6.78501278345403,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072025,242.16511302387,-115.082556511935,-8.9279556445652,NA,-0.536803715079115,-0.444891064359606,6.74391440304949,3.45424953103369,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.15",-1.6467869730809,229.248399804214,-107.624199902107,-15.7189775953047,-13.6353593831999,-0.249640080267741,-0.491148468301508,8.33491053797701,8.04516154096511,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.3",-1.8196891353469,225.373412496291,-109.686706248145,-12.0268302019128,-12.9466666673357,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565185,225.844185256594,-103.922092628297,-14.096770864305,-11.0822913539725,-0.27680322366259,-2.6138638078839,10.8246570685341,-11.6348713776012,7.57974375128929,-42.7192374426712,"31",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.4",-1.26291533995811,243.623808096152,-118.811904048076,NA,NA,-0.593382650406052,-0.515940724434005,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.5",-1.31551881633661,238.999205879832,-115.499602939916,-6.96024302545632,NA,-0.693891523750916,-0.494071229960653,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.7",-1.56249460175057,226.412796789869,-108.206398394935,-12.1487808438763,-13.2628900308935,-0.446831917908867,-0.626298846805723,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CARU",10,28,18,"Yes","Unavg.w.warn"
"Mod.0",-1.64772009900509,226.542435583448,-112.271217791724,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.1",-1.67794179289384,225.542924143949,-110.771462071974,-4.78255775341383,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.13",-1.60073887522176,226.349323193634,-107.174661596817,-8.65679921862225,NA,0.448440635797631,-0.616724748808079,7.12786023252517,11.3567006773803,NA,NA,"13",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.15",-2.3580807619179,199.550732491983,-92.7753662459917,-23.2315136168432,-23.5362520088406,1.10951330636076,-0.642822249696384,13.176634873838,34.8026001211465,NA,NA,"15",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.3",-2.03158763416265,208.23771307884,-101.11885653942,-10.0617287424036,-16.6003150301758,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.31",-1.8834950821563,189.484038580389,-85.7420192901947,-15.1698170138127,-12.6645779168048,0.378713395987371,-15.8384219774083,1.01960645382472,118.117919552953,-21.1778877048431,-240.038484479073,"31",TRUE,TRUE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321222,225.726844790606,-109.863422395303,NA,NA,0.373916750375996,-0.688327877145226,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.5",-1.53267611579854,225.200015376021,-108.600007688011,-4.36679563895169,NA,0.331924890680517,-0.673453769064335,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.7",-1.97574127705598,203.439874809101,-96.7199374045506,-10.6890320027786,-19.3941587503819,0.767362799656453,-0.852855592788883,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",10,23,18,"Yes","Unavg.w.warn"
"Mod.0",-2.35569491830798,151.673799244483,-74.8368996222414,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.1",-2.44274015206286,149.638901498867,-72.8194507494333,-7.40213009858086,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,140.159345692007,-64.0796728460036,-4.5354006773388,NA,2.11481298787048,-0.0127322874341559,-0.0773474512685038,-9.40718125931262,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.15",-3.35325103651923,134.47583916131,-60.2379195806551,-9.41273345737546,-13.9120907303158,2.47681189000091,-0.306868038018547,-1.33465539144106,-16.2333551278873,NA,NA,"15",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.3",-2.58073086346142,148.482609412846,-71.2413047064231,-11.0363988605234,-7.7223617546679,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.31",-4.17406944629001,137.054243014933,-59.5271215074667,-18.3796822326087,-31.4335971045869,3.32068990651904,0.662615584415404,9.59471745636975,-4.61689191003332,21.1894280179988,20.187855346095,"31",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.4",-3.0040310619469,137.994951784078,-65.9974758920392,NA,NA,2.14382979672379,0.170817718855672,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.5",-3.07375811602569,137.052843783328,-64.526421891664,-6.31885624270088,NA,2.11287336248384,0.205739457911251,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.7",-3.39620225716203,131.697010088478,-60.8485050442389,-12.4644313866445,-13.3659069744724,2.47352492943776,0.107451536640033,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"EPAN",10,6,16,"Yes","Unavg.w.warn"
"Mod.0",0.0787808778522877,353.7249651677,-175.86248258385,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.1",0.0833268265099153,339.294752342788,-167.647376171394,-8.3680518441121,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.13",0.116794644531238,344.02279171385,-166.011395856925,-8.20713851143163,NA,-0.448262888424357,0.122661382145029,2.92035569922703,-3.35930063546934,NA,NA,"13",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.15",0.087873635583304,334.420256524652,-160.210128262326,-8.80971467896515,-7.65662780057511,-0.312316735053785,0.0384469863231401,1.04027336116247,-2.04629569718551,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.3",0.0487817372865063,327.535536969945,-160.767768484973,-9.13155172923224,-8.12367401592014,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666517,337.426101647017,-159.713050823508,-8.6286187922912,-6.54008484324803,-0.284140374448747,0.0428472835301337,-1.86565378606066,-2.21825424067202,-6.97376600398663,-0.464576436852104,"31",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.4",0.110348057160239,356.34294750991,-175.171473754955,NA,NA,-0.382281768499564,0.0679001740091496,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.5",0.117446782673491,341.066080053486,-166.533040026743,-8.64611307475254,NA,-0.498347432238642,0.103872529856794,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.7",0.0850366326351839,330.67303589775,-160.336517948875,-9.26397453708792,-7.81356352205403,-0.335208440631588,0.0391992533842551,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",10,67,65,"Yes","Unavg.w.warn"
"Mod.0",-1.04678722080054,293.029203673868,-145.514601836934,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.1",-1.08026634000685,288.310564369925,-142.155282184962,5.98789812708537,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,277.972185844418,-132.986092922209,6.01104509273789,NA,-0.31404214393057,1.13890915771807,14.3690439278304,-3.91948722542134,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.15",-1.9028544208318,254.621464121161,-120.310732060581,12.1217229106607,-16.3200437301525,-0.617483565168917,1.19890916568921,23.5920562363559,-5.80818393778843,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.3",-1.33414977444027,264.75820875546,-129.37910437773,10.6739376720587,-15.0686720152348,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579202,250.740278688237,-116.370139344119,17.0095804095062,-26.0383071287886,-9.14701890657244,1.74884176389444,169.210037816739,-12.7578143413298,-70.0141446808598,16.6537087646667,"31",TRUE,TRUE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321222,283.192919617171,-138.596459808585,NA,NA,0.0536094506054098,1.10343157510406,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.5",-1.55513631830244,278.789780586733,-135.394890293367,6.09741219928491,NA,0.0977082476709692,1.11418590192925,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.7",-1.85665097431299,256.772317040797,-123.386158520399,11.103325468624,-15.2568740243568,0.329374535686144,1.12885703738839,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",10,23,43,"Yes","Unavg.w.warn"
"Mod.0",-2.35569491830799,151.673799244483,-74.8368996222414,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.1",-2.35780787527347,153.571351435452,-74.785675717726,-1.14024607882886,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897302,141.864830004757,-64.9324150023786,-8.26094134932657,NA,2.27287985853414,0.585642492577364,4.69303845075056,20.4844374244082,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.15",-3.31786456678097,143.85377092854,-64.9268854642699,-8.45878591123538,-0.421526803156145,2.28404050196062,0.579094298705858,4.76866526457349,20.9870137812947,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.3",-2.37929209136009,154.445107731414,-74.2225538657071,-0.955875722639859,3.60223693822976,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259997906,145.589972158402,-63.7949860792012,-18.3105377741844,-15.1259429892659,2.69387536187346,1.11352753542545,15.3685672641438,28.3777479344257,17.47290046438,18.419960843496,"31",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229914,140.524496511223,-67.2622482556113,NA,NA,2.20133135928886,0.721652673557853,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.5",-3.19474868099829,142.517353725408,-67.2586768627039,-0.302195473498535,NA,2.19857581601657,0.72284399781298,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.7",-3.20162627549496,144.229471585525,-67.1147357927624,-0.191647325387925,1.93256625059875,2.15914334898366,0.741910684100008,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",11,5,17,"Yes","Unavg.w.warn"
"Mod.0",-1.48257119155529,245.306352672808,-121.653176336404,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.1",-1.58307346635855,235.892111672844,-115.946055836422,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,238.493420947243,-113.246710473622,-14.0130329366102,NA,-0.578902781084344,-0.0865453832391218,4.6952378144734,11.9459433429605,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.15",-1.66981838033915,236.626938854309,-111.313469427154,-18.1415123549191,-6.41012835389641,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.3",-1.65164228137053,235.056581395118,-114.528290697559,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,239.919518278829,-110.959759139415,-18.9902955523932,-7.47026406664011,-0.395706800094998,-0.0424017543446961,9.81994408841898,17.4918512967657,7.73359432059504,-0.420028627395573,"31",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.4",-1.309333319983,247.821758226714,-120.910879113357,NA,NA,-0.546964670381154,-0.300104592451086,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.5",-1.40766496892038,237.956274038564,-114.978137019282,-9.44142790194947,NA,-0.696196948903249,-0.263529772570674,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.7",-1.46929949317426,237.471811120526,-113.735905560263,-11.3896687325462,-4.79913162665739,-0.588505079365461,-0.310094392350275,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",11,27,20,"Yes","Unavg.w.warn"
"Mod.0",-1.5906580140249,233.01846536887,-115.509232684435,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",11,28,15,"Yes","Unavg.w.warn"
"Mod.1",-1.65208518150601,228.660851612038,-112.330425806019,-6.92621682957517,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",11,28,15,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072787,229.894156356899,-108.94707817845,-8.92795564467679,NA,-0.751423943517513,-0.672626588480662,10.6580315007519,0.901501965342787,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",11,28,15,"Yes","Unavg.w.warn"
"Mod.15",-1.62605626737933,218.999400703338,-102.499700351669,-15.3324097081509,-13.0443467138002,-0.458299069238942,-0.763949913959716,14.9963354950773,2.8485756259248,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",11,28,15,"Yes","Unavg.w.warn"
"Mod.3",-1.89575658740518,217.9949863828,-105.9974931914,-12.0968433641165,-12.3692350693627,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",11,28,15,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565184,220.211300366305,-101.105650183153,-14.096770864305,-11.0822913539725,-0.472409922507298,-1.94852662013253,14.8072282010502,-11.8567646446819,4.22503863007431,-24.1278376896842,"31",FALSE,FALSE,FALSE,"CARU",11,28,15,"Yes","Unavg.w.warn"
