"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"CARU",50,28,15,"Yes","Avg.Confidence",-2.25179899074274,-22.9608693775855,-21.6303400118967,NA,NA,NA,-1.62393397282753,-3.33358077728167,-13.6058936775591,-25.9152197642586,-9.33800967904928,-46.173682191818,-1.05166138107538,-2.90474436046713,-4.02328193516053,NA,NA,NA,0.708567559735378,1.31061571412406,24.6592184199939,21.814663275084,11.1691667150626,29.8085332907234
"CEVE",50,23,19,"Yes","Avg.Confidence",-2.7252598571266,-29.6963481377145,-28.5164345588106,NA,NA,NA,-0.248562451918372,-2.03397119423452,-16.0274209835738,-15.243822592944,-24.2454143944649,-21.7605318864178,-1.30514559536424,-1.86891825774033,-6.06821241888989,NA,NA,NA,2.05681714274215,0.361828987097382,21.7638917550634,39.7839265921208,15.9369318738871,15.2346705211511
"EPAN",50,6,16,"Yes","Avg.Confidence",-4.53052358302008,-24.2002311034175,-28.9498819074381,NA,NA,NA,1.24652218077587,-0.918669833243455,NA,NA,NA,NA,-2.56225681457693,-0.359435502646652,-5.07237885446038,NA,NA,NA,3.65246950262413,1.49605858454965,NA,NA,NA,NA
"PAMY",50,67,60,"Yes","Avg.Confidence",-0.330679484920441,-13.9455315551121,-13.3100250667464,NA,NA,NA,-0.806089399166855,-0.351596006639828,NA,NA,NA,NA,0.308725784141297,-4.80831252859657,-4.15379562723183,NA,NA,NA,0.495063337979872,0.287577208694397,NA,NA,NA,NA
"VAME",50,23,42,"Yes","Avg.Confidence",-2.49299484538585,1.46626366929995,-23.5075512621352,NA,NA,NA,-2.6943717579536,0.468332111317449,-0.98706078519778,-19.9520739910404,NA,NA,-1.3496470625005,23.2877671233831,-8.74552196037256,NA,NA,NA,0.855705079811537,1.84608608622462,54.4068822514998,7.61173838631826,NA,NA
"ACMI",51,5,15,"Yes","Avg.Confidence",-4.16089841878623,-13.5081724718486,NA,NA,NA,NA,0.699171606174931,-0.564211684142289,-9.51041165812478,-15.452929812175,NA,NA,-2.29271219088525,9.01521409161313,NA,NA,NA,NA,3.1488344522451,1.93457765358212,11.9532407434956,26.467971938994,NA,NA
"ARUV",51,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"EPAN",51,6,15,"Yes","Avg.Confidence",-5.57572472356079,-50.7705126081278,-45.9212311379316,NA,NA,NA,1.18345175156167,-2.08207717873923,-27.250618386914,-53.1722474232048,NA,NA,-2.79195033627092,0.804948524219373,-9.68903899107607,NA,NA,NA,3.94596067545044,1.54889363279348,18.0572023344355,29.6947436359773,NA,NA
"PAMY",51,67,65,"Yes","Avg.Confidence",-0.243442424116082,-14.4683259482321,-11.9449660905923,NA,NA,NA,-0.722410839854179,-0.287630623436525,NA,NA,NA,NA,0.35759519755545,-5.47426306330894,-2.93421122059135,NA,NA,NA,0.460058030206261,0.342252599951793,NA,NA,NA,NA
"VAME",51,23,42,"Yes","Avg.Confidence",-2.47626611731502,1.3712691544941,-23.0799140921615,NA,NA,NA,-3.31437865195271,0.529120494849761,-1.03939575014684,-21.0053242842596,NA,NA,-1.33988696331484,23.021737661243,-8.4297941740578,NA,NA,NA,0.635392221613676,1.90015308406281,59.186742459288,6.31815056379223,NA,NA
"ACMI",52,5,13,"Yes","Avg.Confidence",-4.24777723144952,-17.8861540006289,-10.143161948942,NA,NA,NA,0.885491155861128,-1.4423356533393,-12.0198126805217,-24.9649208353383,NA,NA,-2.27661044677331,12.1992786320435,6.45746998144413,NA,NA,NA,3.41328215626406,1.53748005472588,17.2277419848455,40.4051476033484,NA,NA
"ARUV",52,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",52,28,14,"Yes","Avg.Confidence",-2.12204885782203,-23.3035673403595,-21.1326634951629,NA,NA,NA,-1.45845843613354,-1.87209475925989,-14.5489637354692,-11.5975971911708,NA,NA,-1.01300012928037,-1.88378786001079,-4.68075638828655,NA,NA,NA,0.782989115958754,-0.141527558654151,29.7060391867285,17.5567307528095,NA,NA
"EPAN",52,6,17,"Yes","Avg.Confidence",-4.58612479673616,-30.917952581148,-24.9807665274111,NA,NA,NA,1.291806975804,-0.881104327387197,NA,NA,NA,NA,-2.58098597127106,-4.98284824383019,-2.37196889933331,NA,NA,NA,3.65637791303618,1.53542855342304,NA,NA,NA,NA
"PAMY",52,67,62,"Yes","Avg.Confidence",-0.263373395196879,-13.486676992259,-11.9301317952508,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261963994038133,-4.63286949687432,-3.09191008210248,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",52,23,42,"Yes","Avg.Confidence",-2.46173084873742,1.67386911116429,-23.8071660149213,NA,NA,NA,-2.06821328135101,0.493174751717323,-16.828043004213,-16.772929775399,NA,NA,-1.32479557663535,21.4327475553725,-8.82404181537077,NA,NA,NA,1.33308935718393,1.86201914590257,41.8810237433874,8.52280538993094,NA,NA
"ACMI",53,5,15,"Yes","Avg.Confidence",-4.51326266465865,-27.3548095674355,-17.8663525640385,NA,NA,NA,0.940375804566271,-2.98166315349582,-16.3413054271268,-41.9554348257637,-13.90648267638,-27.2984056060051,-2.17000332671886,14.1995346297777,12.2400854357063,NA,NA,NA,3.70185552670685,2.69399636615462,25.1153847896208,89.4768388334502,19.0515349249812,22.444795553545
"ARUV",53,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",53,28,15,"Yes","Avg.Confidence",-2.2659918506935,-20.7510064110867,-20.2284158378921,NA,NA,NA,-1.62607511595403,-1.51608239940113,NA,NA,NA,NA,-1.07510227467129,-3.68595171202935,-4.25283224531499,NA,NA,NA,0.690209101940275,0.473512505390292,NA,NA,NA,NA
