"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"TITR",61,34,36,"No","Global_unavg",0.0427338079709007,-2.55256162708482,-22.692156541416,-11.2563753056335,0.219287646393408,8.1152785433257,6.37001937208117,1.63108081326079e-25,0.00529653686969962,0.100708058699641,0.485597016238441,0.425929716253256,0.47166630433716,-3.10327218149981,-41.3468618369505,-26.1779388574002,-0.383747769685732,-11.3299863511991,-10.7099468354428,-2.12289344102527,-8.72597847784936,0.985371942713118,0.873897748534233,29.6841716580329,24.4184991124327
"TRBO",61,10,27,"No","Global_unavg",0.206476130537444,-4.88040077820959,-62.3819297305379,-23.248082478839,-1.70413306506553,-91.2587844147487,-31.4444948804261,2.31391627314363e-05,0.109098212013267,0.276555487498641,0.453172578208809,0.216299439367736,0.359651317398618,-8.33163752993888,-175.034354302525,-79.8403571531777,-6.84525344148433,-254.916665082535,-103.556657351188,-3.44948730115251,-14.1443626996917,7.50818642652321,2.81692765067302,56.3082685624226,39.4745878238406
"VASI",61,24,23,"No","Global_unavg",0.162320729870158,-4.13367810959919,61.2896593121385,-18.2828965016567,0.633921013410747,-20.0989588148468,4.72913810327339,2.74791458969467e-08,0.00287387742589933,0.102409465691722,0.469164700008666,0.410010309953127,0.739423956057904,-6.06458511104128,30.4738766212569,-44.4157398602673,-0.977167226767401,-76.5205352628617,-22.5231371900203,-3.0375692022506,113.346685566195,0.438360271622617,2.70847519998832,24.9950179111657,34.9729737056976
"ACCI",62,72,56,"No","Global_unavg",0.245134627479357,-3.54029202724612,-97.8873186592493,-39.1491958453314,0.0972753486284717,16.5482986702686,12.64973102761,6.89497247149132e-08,1.05712621210277e-05,0.000743142157977065,0.915982897273632,0.595645807794905,0.433765327069279,-5.04097176148276,-148.037027097743,-64.4321295638605,-1.79739473885998,-47.0792470827392,-19.6603538319794,-2.45836191084317,-60.802404284481,-18.7909383670431,1.94232537598625,78.6495156469338,44.6905390306728
"ACGL",62,15,13,"No","Global_unavg",0.0783066195659157,-3.3749307525711,-19.4681016721969,-8.76330785648449,-1.82013078376488,-62.3715108243384,-37.9117762678687,2.77845565252322e-23,0.0804888335463612,0.356152761680788,0.170760215584943,0.154043264578747,0.16692134505451,-4.18990035535013,-46.9376895512261,-30.4708391225632,-5.35161060300104,-175.916624086213,-104.584293422723,-2.79897117024065,-1.08566131058407,7.5877768853123,0.118221557437013,2.74057638695953,6.80130680142895
"AMAL",62,42,43,"No","Global_unavg",0.113456949380288,-2.77167621169968,-43.3033747393672,-19.922214777727,0.191588139420479,5.98381106223936,7.3049779651752,8.58065006346084e-15,0.000443239201346681,0.0187314545355384,0.682206779279635,0.71055229821815,0.512707216234511,-3.61699851734171,-72.2301574626597,-38.6930778667559,-0.732356766631806,-25.8540409972685,-14.462487648482,-2.18447369809677,-23.1725915631649,-5.15343816663821,1.17935232609207,39.8002478478775,30.0588067442952
"ATFI",62,24,27,"No","Global_unavg",0.0761924865478675,-3.03412486684238,-27.6814799431101,-5.12427771703637,0.0266087730648702,-4.47745046024589,-9.84052640908663,1.40536886574671e-21,0.00872003431819749,0.509531878986446,0.954782956243965,0.777340300962208,0.403604925770862,-3.79883549862031,-53.6492914606799,-22.5142030932057,-0.961867866151259,-37.8316381350921,-33.9824904225092,-2.49889022622621,-10.6875815427837,8.52164195872905,0.978791418245307,27.8069732158699,13.3303037740352
"CAME",62,32,29,"No","Global_unavg",0.394692032176272,-7.57587799747197,150.756744827161,-30.0982711783955,-1.38433001082606,37.4865983229554,-23.4434809854694,0.00683794934308664,0.0321400453417381,0.255846042746606,0.732948930753213,0.713288917905162,0.542371564458085,-14.4206644150473,53.2627075983928,-90.557448041737,-9.61456336591392,-170.460722717751,-100.350606555136,-3.7950887944302,319.572863828717,10.2266862749778,6.95459642038793,243.086174360892,53.4165544648672
"CHUM",62,61,51,"No","Global_unavg",0.157156824849622,-2.35952998268709,-44.2190874957776,-26.3488143190662,-0.983359223702812,-29.1492071322399,-11.6634439237828,4.24815702726331e-15,1.96134438601905e-05,0.000575218803118943,0.119037850362292,0.175103475708806,0.398286552932715,-3.04085155619425,-67.5354904467185,-42.8943323962593,-2.37900936692684,-76.0967375575948,-40.585586747535,-1.84616668578281,-26.5730507213631,-12.7236188799878,0.154126838319152,9.86735368050208,14.2879099981476
"CLUN",62,44,50,"No","Global_unavg",0.146196607277354,-2.9198308877392,-39.5768506205206,-43.1686405767364,-0.0130233061770576,-12.8529404468333,1.85600416706252,1.00000534319624e-14,0.000837074717631035,5.81826474226718e-05,0.981353311075372,0.475536709080972,0.901785946032416,-3.78142570374883,-66.2892097178261,-66.6968978078817,-1.15316145798316,-49.7848197515205,-28.0106933965693,-2.28427529489374,-19.3678488772136,-24.3851340601051,1.09446814351599,22.5246455389387,31.8403177473894
"COCA",62,20,25,"No","Global_unavg",0.118510907570449,-3.52425648585645,-39.91373985303,-13.6879478862335,-0.600190601212139,-31.0023450791803,-20.2332811653837,4.7110182662319e-13,0.0169700547324904,0.210687192451276,0.52097538588217,0.32755098097479,0.290217504498015,-4.79550289386182,-83.0045533892193,-39.4224087595519,-2.77204190324797,-103.051147521136,-61.6156064757028,-2.77893011367756,-14.9083448606691,4.44889683836386,1.15335858689162,28.706630408091,16.1292129858239
"GAOV",62,11,8,"No","Global_unavg",0.0982129659044079,-4.22851865780572,-8.02421505148682,-43.3254747128731,-0.450429998443659,-7.0967719370192,-3.79967407944129,2.48595810500733e-12,0.601881189765354,0.0230402069457001,0.64771039065379,0.778699420589069,0.901541486208376,-5.75501038895732,-43.6535047789831,-88.9457174565881,-2.74254022003951,-63.4966384949067,-71.5607166706085,-3.29343437814557,20.4423614547977,-12.6683581281027,1.48418049319191,41.8450750585112,55.8119890214802
"GASH",62,21,20,"No","Global_unavg",0.199640488300186,-4.72381612508716,-75.1274070227413,-7.56669524933458,0.618841530982556,17.5009328619744,-1.05339113406356,0.00025958724185064,0.0712097844613416,0.667785112450268,0.685335248090102,0.724513953922621,0.962056008847861,-8.52587210874352,-194.046673874428,-53.4861117830423,-2.2862540276572,-76.9505795602501,-43.8389690667652,-3.1915340897738,-26.5150139359205,17.3921143684684,4.62213083744449,143.570599394293,49.739656014372
"GOOB",62,20,43,"No","Global_unavg",0.135846538852631,-3.16782529892016,-23.480447123214,-13.9939809029504,-0.187799378414017,-40.6634579240915,-26.4750058593449,1.44521750735904e-21,0.034811942034594,0.134576061088165,0.763572005691703,0.0522472796981912,0.0827431753158792,-3.96411076559743,-50.3720940107437,-35.1900754579676,-1.55261194697506,-85.886090194291,-57.9436467227194,-2.61056190728874,-5.18229283307199,2.09111530319704,0.982994966126777,-1.06450474558659,3.16342114275624
"GYDR",62,17,25,"No","Global_unavg",0.0689468423591256,-3.55417796748611,-33.4456067824975,-16.9874285630087,0.574655500263291,8.30964944380142,-0.712172210793065,7.39741753782815e-15,0.0321110733231934,0.142856897184448,0.301025421227492,0.659605892070208,0.961346412388582,-4.73051110936122,-73.2376186152473,-44.2456104311012,-0.464978612225171,-26.7423091945686,-28.8025141440295,-2.8405355638689,-9.51162319210851,2.23705810441456,1.86286403599292,51.8401079431049,30.6829591165721
"HIAL",62,12,10,"No","Global_unavg",0.0669291798616221,-3.85323169541748,-30.8317948686698,-14.1743277115212,-0.303227418507724,-5.00447247847746,3.53060182662636,2.91832523148745e-14,0.0743048111169371,0.27139758571954,0.706128352398743,0.855259185887225,0.853421781570203,-5.21805482345398,-76.9938888712922,-45.3713888765412,-2.27655728432859,-71.5317129571278,-37.7999392612087,-3.07729289126618,-5.14574143037249,6.77561654092556,1.34637471580902,50.7674666766341,42.1225867378081
"HODI",62,17,7,"No","Global_unavg",0.161247462218595,-4.48301526671107,-67.7020531460203,-21.9982183689949,-1.96165550229595,-28.5548926996077,NA,1.18160207907817e-06,0.0274100993702222,0.156638803554608,0.119919969417958,0.363222114939461,NA,-6.94019465881056,-147.607184624918,-59.768638852576,-4.87190244735238,NA,NA,-3.20007534104774,-24.7824644291118,2.13124249238018,0.18065300370151,NA,NA
"LIBO",62,48,65,"No","Global_unavg",0.206210956111851,-3.55549734297584,-77.3084623823597,-42.846155417847,0.11169019665199,-11.633417691167,-2.03258598211884,4.1396372068627e-09,0.000146997264742187,0.000667693640452481,0.895017200902802,0.684213763847137,0.905865658152646,-4.96857615585848,-124.191320828405,-70.8761354884571,-1.57732874861338,-68.5208503548167,-35.7396319701608,-2.57647208940295,-43.9146812210048,-21.2265004317453,1.84392793562799,46.4798106793703,32.7581498777567
"MANE",62,61,58,"No","Global_unavg",0.259094627585011,-4.70145147956856,-128.795801834289,-53.0814446979554,0.180612676766624,8.32128699210843,3.72642976151587,1.21566554084288e-06,5.9166351115309e-05,0.00067756449355591,0.892964946973943,0.851620183841672,0.86411721019528,-6.92672391634567,-201.541387059008,-87.590894845758,-2.51632154639208,-80.6947989213412,-39.5825332370856,-3.11711027812722,-75.5773413844659,-26.1079565997427,2.90180433618419,98.0398038911377,47.2539427933835
"MEFE",62,26,13,"No","Global_unavg",0.029480869161612,-2.61930086176513,7.07833882444433,-4.88207782983456,-0.794649455381202,-7.23168067132771,-9.24542849868983,3.79318888610982e-35,0.23678336476127,0.413525963069882,0.0367579336895709,0.519013039389448,0.430735604622091,-3.06499471677658,-4.48440320106456,-17.4923599108641,-1.60091408512351,-30.4318988222544,-34.439166413855,-2.22930957999923,19.4307710246248,6.11394872198684,-0.0798112763193187,14.7640795071485,12.4110220409814
"OPHO",62,29,17,"No","Global_unavg",0.12979214902995,-3.14102964885332,-39.2098281640496,-3.4014068444593,-0.848953516554494,-5.40931491671339,-34.340363235414,3.12491690807102e-15,0.00329156906496502,0.678764606986949,0.259688551979843,0.826159910340384,0.0640447004504778,-4.15794841138433,-73.3756750219284,-22.1607324807602,-2.60456239127825,-61.474912432692,-76.1936723640878,-2.50975458785898,-18.9130661647781,10.7876199099177,0.561197771032425,41.4673805464315,-1.42523816891354
"POMU",62,20,8,"No","Global_unavg",0.215755177225658,-3.89135385448652,-44.570528957557,5.08944378371164,-2.65401966878769,-56.6314022002083,-25.1659594970941,2.43467978274113e-10,0.0238389564515422,0.622886205495352,0.375689999233642,0.549632518607523,0.502585829136505,-5.74074289470365,-103.837120975876,-21.0602224175753,-12.0199180742007,-342.429277042222,-130.239383420442,-3.01702419260443,-18.6239080514416,22.0789026404998,0.862040688465071,56.5802645041232,25.7835169735411
"PTAQ",62,47,18,"No","Global_unavg",0.116515215775589,-2.45716409021585,-35.9191549184041,-16.9279011203806,-0.859204723962621,9.98949615831328,3.53789904837665,3.72999480484141e-18,0.000224449242316175,0.0190139007172203,0.0633517751333595,0.525602289203191,0.773510429597695,-3.10819197972892,-58.3203149991758,-32.6521879272028,-1.87841580684942,-24.7044932927653,-22.6050693933877,-1.97570528261265,-19.5832666518692,-4.11772574733542,0.0303639653470019,40.1501005514749,26.7618787869209
"RULA",62,18,11,"No","Global_unavg",0.190649035136135,-5.77909051046124,88.5360104421253,-70.4027791484835,0.673662097199056,-38.9673100680953,15.3267742938605,1.25902990429153e-05,0.00763644881850876,0.00459740263592737,0.688497722515072,0.34932647584295,0.655011699564488,-9.09776397128848,38.2353232251704,-130.003333622129,-2.75617051783012,-130.145749548066,-55.9409792425661,-3.82853667108074,170.119064213929,-31.3064161738764,4.37375449872564,43.9460450748355,86.2350083940064
"RUPA",62,33,21,"No","Global_unavg",0.115292026652565,-3.53037638591147,-54.8894061731184,-43.7824649401872,0.233659616413389,22.8940287224073,25.909093530322,7.17982168409565e-11,0.00183987006324807,0.00120942289175331,0.728172075762305,0.303263772815741,0.129469891664497,-4.81838229128759,-96.1421840110263,-74.2809593658562,-1.08399919407475,-21.1998759465954,-7.32535433425415,-2.66273495394352,-26.2974544476976,-20.8539180422184,1.68267855891936,69.9131086927789,61.3529601214788
"RUPE",62,23,23,"No","Global_unavg",0.0446326765243036,-2.98859166805855,13.8931245476271,-20.400871347936,0.133004783031051,-16.0690008383714,3.17072286986627,1.38019848370895e-25,0.0886753941671708,0.0165593861063491,0.72675032513886,0.148970949353024,0.788192324170493,-3.63103650461861,-1.37361936491862,-39.037421617672,-0.610634230836816,-39.1120321362523,-20.2300637299052,-2.48841611500092,31.4358703046838,-5.33159834938389,0.91423721243598,5.14442578107835,26.7861233539966
"RUSP",62,15,22,"No","Global_unavg",0.067736466225321,-3.54010348071509,-26.532008038821,-0.747658063189493,0.463976722759231,1.82112300621266,-12.3790292419417,1.60521169732348e-19,0.0354287545598352,0.93387289315415,0.359954779504416,0.912736451316545,0.327923278802724,-4.53670030040946,-59.8624071955941,-21.5922655055996,-0.535644438501128,-30.9750363651355,-37.7392801530439,-2.89729247266359,-7.12486818857027,14.8721406988396,1.59147234110342,39.4791226190702,13.4480534914066
"SOSI",62,48,19,"No","Global_unavg",0.163948480138575,-2.49045680025501,33.8142967091658,-22.5688263224731,-1.87415609971086,24.8971820939139,-13.6632646324735,5.00895320576286e-20,1.50708585590329e-05,0.000566505299201349,0.0224565736592501,0.268647694881323,0.390531612915153,-3.09657311803727,20.0104710443057,-36.5144709777699,-3.90285381936047,-12.2668994163373,-49.8943742889811,-2.01599941862101,50.9963711173017,-10.6760925179194,-0.547877883633475,79.0363654187328,14.1414498765819
"SPBE",62,17,30,"No","Global_unavg",0.109577329716077,-3.82582689637658,-44.5788398800759,-20.0656467134982,0.650719204275183,0.828153143394187,-0.805340365626327,1.2815508948498e-10,0.028755235951721,0.134419684536098,0.376385477921626,0.973817165888129,0.961775363834673,-5.40928554637063,-97.7339938694001,-52.2712430050358,-0.74795831871116,-46.8995576827448,-32.7055143263252,-2.94928584760934,-14.8127964299338,1.54719542738642,2.38176598697015,59.2469968951213,35.7382014620368
"TITR",62,34,39,"No","Global_unavg",0.0524618289862775,-2.55256162708482,-22.692156541416,-11.2563753056335,0.221612246366962,2.9481384285824,2.50164574381823,1.63108081326076e-25,0.00529653686969966,0.100708058699642,0.493275541659979,0.782367357839243,0.783757786884454,-3.10327218149981,-41.3468618369505,-26.1779388574001,-0.409419993884031,-17.9025126626509,-15.273892273993,-2.12289344102527,-8.72597847784942,0.985371942713126,0.887794240111236,25.1408571857381,20.9389036947752
"VASI",62,24,27,"No","Global_unavg",0.177377445968357,-4.13367810959919,61.2896593121385,-18.2828965016567,0.556986630516421,-11.9577104408062,2.09935377359937,2.74791458969411e-08,0.00287387742589915,0.102409465691721,0.539783700171172,0.636099700176471,0.88416887497608,-6.06458511104129,30.4738766212568,-44.4157398602673,-1.17101531095326,-69.3435457870883,-25.7468620516064,-3.0375692022506,113.346685566195,0.438360271622665,2.6659029875005,36.1102589312138,32.578779600326
