"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"GYDR",100,17,25,"No","Avg.Confidence",-3.97905122410865,-45.9750197965647,-29.3290416212406,-0.450067484515207,-12.2282565237262,NA,NA,NA,NA,NA,NA,NA,-2.66757491977786,-8.23239114606121,-2.60051495125708,1.00374106463687,16.4105815800051,NA,NA,NA,NA,NA,NA,NA
"HIAL",100,12,8,"No","Avg.Confidence",-4.50795095654905,-42.2143263968929,-14.052499481106,-0.69308711059514,NA,NA,NA,NA,NA,NA,NA,NA,-3.15442955109497,-4.30228285305243,9.40970162176474,0.478043006351289,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",100,17,9,"No","Avg.Confidence",-6.64931773685556,-135.512606494011,-52.3923429479023,-2.87782715682576,-54.7545925298861,NA,NA,NA,NA,NA,NA,NA,-2.65071186519192,-1.19802235350106,16.9953420886765,1.23820314133954,35.425309302196,NA,NA,NA,NA,NA,NA,NA
"LIBO",100,48,64,"No","Avg.Confidence",-4.46929715019007,-109.51563447831,-59.1631261288253,-0.357342211665558,-16.7273405491065,NA,NA,NA,NA,NA,NA,NA,-2.70991517988536,-52.2074807898143,-25.9607215624334,0.825322465115263,12.1533422056964,NA,NA,NA,NA,NA,NA,NA
"MANE",100,61,58,"No","Avg.Confidence",-5.9472797039308,-168.935146024652,-71.5495269121779,-0.256671784621435,NA,NA,NA,NA,NA,NA,NA,NA,-3.27347950954267,-80.7097567885903,-28.7904037187665,0.219055071829518,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",100,26,16,"No","Avg.Confidence",-3.17572793954335,-3.8302111574474,-22.0244445967346,-1.49199696900569,-15.5641606237456,-39.7062281011508,NA,NA,NA,NA,NA,NA,-2.25120290634475,17.7446784763583,3.74196457739757,0.431019622185129,14.2996159554301,19.6314902980425,NA,NA,NA,NA,NA,NA
"OPHO",100,29,16,"No","Avg.Confidence",-4.15794841138433,-73.3756750219282,-22.1607324807602,-2.99311730827061,-73.0994069463954,-81.391779247986,NA,NA,NA,NA,NA,NA,-2.50975458785898,-18.913066164778,10.7876199099178,0.452446344839598,38.9838117266538,-1.5624933941297,NA,NA,NA,NA,NA,NA
"PAMY",100,127,100,"Yes","Avg.Confidence",-0.925504875453185,-16.6117790054813,-14.2489581488376,NA,NA,NA,-0.315248913657972,-0.783598978635768,NA,NA,NA,NA,-0.477874342566301,-6.6284982658453,-4.30652270856534,NA,NA,NA,1.13534737572837,-0.115550887993215,NA,NA,NA,NA
"POMU",100,20,11,"No","Avg.Confidence",-5.19131365836147,-77.5812921916884,-7.81055926065543,-1.71712134450835,-18.7539437809794,NA,NA,NA,NA,NA,NA,NA,-3.13751552471798,-26.2910205170744,11.2277942793607,0.600171407065464,16.7833031697623,NA,NA,NA,NA,NA,NA,NA
"PTAQ",100,47,17,"No","Avg.Confidence",-2.90057995120859,-49.9326886266859,-28.3637094148001,-1.73486435176559,-13.6021081225144,NA,NA,NA,NA,NA,NA,NA,-1.91633211753973,-17.2742170663979,-4.99931339510997,-0.393852100957703,21.5886063136273,NA,NA,NA,NA,NA,NA,NA
"RULA",100,18,10,"No","Avg.Confidence",-7.31925325293023,31.2107446818412,-97.8037476018535,-1.39160752523915,-22.251237601456,NA,NA,NA,NA,NA,NA,NA,-3.59985671220928,124.521805615195,-27.7672756134226,0.612965657070123,20.0956517258103,NA,NA,NA,NA,NA,NA,NA
"RUPA",100,33,20,"No","Avg.Confidence",-4.08197700226167,-71.4141112155426,-54.8776216329969,-1.31204135243663,-25.1698060744764,-20.2894073463063,NA,NA,NA,NA,NA,NA,-2.40121960978938,-17.3433933933935,-11.5343097008511,0.724175330537848,34.4411037294415,30.8565407970609,NA,NA,NA,NA,NA,NA
"RUPE",100,23,23,"No","Avg.Confidence",-3.2805048318301,-3.56141498665827,-29.1163308435226,-0.311798928624371,NA,NA,NA,NA,NA,NA,NA,NA,-2.49732453785572,17.3550467344952,-6.59072194465127,0.313641813079715,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",100,15,22,"No","Avg.Confidence",-4.02421403407601,-42.8793314392657,-17.1088918639115,-0.48150391489441,-10.0449143043077,NA,NA,NA,NA,NA,NA,NA,-2.713819972636,-6.63853303301181,7.91835710282933,0.943322951792506,12.4401873938694,NA,NA,NA,NA,NA,NA,NA
"SOSI",100,48,23,"No","Avg.Confidence",-3.17340952086536,21.9400154009686,-38.0404798541983,-2.51144802197442,-25.0293558300431,-27.2786684725953,NA,NA,NA,NA,NA,NA,-2.05435409239206,53.718750639506,-13.2469854723556,0.0970865278476714,46.8593175143215,17.86913374779,NA,NA,NA,NA,NA,NA
"SPBE",100,17,30,"No","Avg.Confidence",-4.63556084449593,-69.4661913746006,-33.5907999356265,-0.131488482269127,-16.6346612958613,NA,NA,NA,NA,NA,NA,NA,-2.97228820700237,-18.2641462987907,-2.59277766728451,1.34796613086939,14.599279762768,NA,NA,NA,NA,NA,NA,NA
"TITR",100,34,40,"No","Avg.Confidence",-2.7733167163153,-28.9669062068841,-19.0509904072666,-0.268105872367557,NA,NA,NA,NA,NA,NA,NA,NA,-2.07435112125265,-9.2236736296186,-1.59725490873983,0.393243455058121,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",100,10,30,"No","Avg.Confidence",-8.27590093595775,-172.633233097618,-72.1094793894906,-3.64075812176316,-152.143128728471,-49.1865213497704,NA,NA,NA,NA,NA,NA,-3.16924230382467,-7.78526003271911,4.04581482106646,3.45759282655308,70.2173442987457,34.5628423272541,NA,NA,NA,NA,NA,NA
"VAME",100,95,110,"Yes","Avg.Confidence",-1.54050314019876,3.7760195895708,-29.5623122688581,NA,NA,NA,-3.937905163888,-0.053169544446426,14.9564185074408,-19.0351423840813,NA,NA,-1.00641933766554,20.0936760790245,-17.0492116530265,NA,NA,NA,-0.0601378287745001,0.649461641801594,99.7553267789769,3.72582345512624,NA,NA
"VASI",100,24,26,"No","Avg.Confidence",-4.6934302174708,30.0256185286654,-29.4370125430835,-0.301167348565524,NA,NA,NA,NA,NA,NA,NA,NA,-2.97012408365562,77.2315889378459,-2.03380101212263,0.353498957244639,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",11,72,58,"No","Avg.Confidence",-4.35443872436147,-122.317679678493,-50.1824280070667,-0.800855856088369,-12.0109145976598,NA,NA,NA,NA,NA,NA,NA,-2.46579363007875,-59.9730112531773,-18.1319091672524,0.362301056920224,10.0849794957468,NA,NA,NA,NA,NA,NA,NA
"ACGL",11,15,13,"No","Avg.Confidence",-4.37492761199458,-53.2486511985914,-34.6256373254719,-0.468112857359261,NA,NA,NA,NA,NA,NA,NA,NA,-2.99431943283237,-8.31754770694088,0.116731565617226,0.385288606840826,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",11,10,22,"Yes","Avg.Confidence",-4.30957962854219,-26.7569975287514,-4.47052702473452,NA,NA,NA,1.64931975958316,-0.687137505826847,-17.4233699701853,-15.6399069293551,NA,NA,-2.96612527879777,11.2602826668922,4.15835492460617,NA,NA,NA,3.64052563285692,1.17166523219977,25.3243402103401,53.5237572520735,NA,NA
"AMAL",11,42,41,"No","Avg.Confidence",-3.31131465731099,-61.0713747669994,-32.8064354684866,-0.253009215583516,NA,NA,NA,NA,NA,NA,NA,NA,-2.27477916517064,-26.3257257253648,-8.82516092038828,0.240315813296384,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",11,42,29,"Yes","Avg.Confidence",-2.61874574470658,-31.1637746862653,-13.9113213937202,NA,NA,NA,-0.876937449210144,-0.90209113194138,-27.467424082287,3.65819910323811,NA,NA,-1.846315132907,-7.08641709000411,4.74497036669814,NA,NA,NA,1.42843177292459,0.218456308094625,31.1891790873019,38.1330551380004,NA,NA
"ATFI",11,24,29,"No","Avg.Confidence",-3.47630091847086,-44.7070322048752,-20.2514227056107,-0.282910525931773,NA,NA,NA,NA,NA,NA,NA,NA,-2.47682517426628,-12.8669657390025,5.58312591411797,0.387798223099218,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",11,32,31,"No","Avg.Confidence",-11.0613336539441,60.3780085909881,-68.895620936344,-0.330170866384716,NA,NA,NA,NA,NA,NA,NA,NA,-3.90498840209934,241.108889171771,0.131906401637998,0.304491258822343,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",11,33,20,"Yes","Avg.Confidence",-2.94701292356046,-26.8679601879888,-26.3803681872538,NA,NA,NA,-0.882327093009872,-1.32944277735131,NA,NA,NA,NA,-2.11840794567987,-4.36167708987568,-4.92633485811127,NA,NA,NA,1.41918317163427,-0.0789892680603457,NA,NA,NA,NA
"CEVE",11,26,20,"Yes","Avg.Confidence",-3.42207830693225,-31.2509772356248,-37.6083647963229,NA,NA,NA,0.921887062620876,-1.53662336280208,-16.4257679818345,-18.8150014636426,NA,NA,-2.39578582913345,2.00185246221282,-11.1038941216355,NA,NA,NA,2.79226797884882,-0.0511890724644177,25.4623709950449,32.0523424217208,NA,NA
"CHUM",11,61,48,"No","Avg.Confidence",-3.18284205916535,-70.3419140817432,-42.8966138044954,-0.805564565533203,-14.9154375455854,NA,NA,NA,NA,NA,NA,NA,-2.03708337255494,-33.2957134945814,-17.8656801756406,0.339561461666249,10.5618839696438,NA,NA,NA,NA,NA,NA,NA
"CLUN",11,44,51,"No","Avg.Confidence",-3.47096279200563,-62.8566041100582,-55.6766805607383,-0.383629294789902,-20.988679286992,NA,NA,NA,NA,NA,NA,NA,-2.33789922120344,-25.0278476859416,-26.6990479269342,0.452423251510944,13.3312254456808,NA,NA,NA,NA,NA,NA,NA
"COCA",11,20,24,"No","Avg.Confidence",-4.5412147017991,-77.173733403362,-39.413531001144,-0.331902831980606,NA,NA,NA,NA,NA,NA,NA,NA,-2.87268575607699,-21.9662159287953,-4.3875456990425,0.461003455488684,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",11,18,24,"Yes","Avg.Confidence",-3.73920456986104,-19.2122419048697,-34.8922080282185,NA,NA,NA,1.10951028931949,-0.91106281144922,-58.1492474855641,-18.4757370901537,NA,NA,-2.6657466326627,14.0608319938016,-8.64839092831789,NA,NA,NA,3.18789869704672,0.540547094614508,17.4718742159896,28.0995602112799,NA,NA
"GAOV",11,11,10,"No","Avg.Confidence",-5.26269519338616,-32.9571575873001,-74.0554071267323,-0.494296189677563,NA,NA,NA,NA,NA,NA,NA,NA,-3.40363477315418,12.6049785666717,-17.5482106776429,0.442028636101043,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",11,21,20,"No","Avg.Confidence",-5.53884878477711,-99.5001227385395,-19.5050236640324,-0.304835905598476,NA,NA,NA,NA,NA,NA,NA,NA,-3.01190076554244,-21.3219935848456,13.1455611807424,0.283776042037978,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",11,20,41,"No","Avg.Confidence",-3.93750432188055,-50.1066457827808,-27.9495590540593,-0.0397910213801378,-28.2367622228994,NA,NA,NA,NA,NA,NA,NA,-2.68085312928191,-10.032395364856,-3.84523842797411,1.3909087040416,14.773309704341,NA,NA,NA,NA,NA,NA,NA
"GYDR",11,17,24,"No","Avg.Confidence",-4.15485618888193,-52.8246267723435,-36.1215637683006,-0.466096789553966,-12.9513979050096,NA,NA,NA,NA,NA,NA,NA,-2.74589116143567,-10.2541358645434,-5.7876120261083,0.942166668506012,17.2746976293763,NA,NA,NA,NA,NA,NA,NA
"HIAL",11,12,10,"No","Avg.Confidence",-4.46875280663158,-44.2638666238596,-12.643989382493,-0.458389494177575,NA,NA,NA,NA,NA,NA,NA,NA,-3.1660380350557,-6.82626884497692,8.75331527263944,0.380425280179869,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",11,17,9,"No","Avg.Confidence",-6.4433084374809,-128.297695463835,-48.8680328136915,-2.52390923616124,-45.4365736993096,NA,NA,NA,NA,NA,NA,NA,-2.67377394268905,-1.71389021786222,16.8193460305117,1.09723858578541,31.2134261713308,NA,NA,NA,NA,NA,NA,NA
"LIBO",11,48,66,"No","Avg.Confidence",-4.38456067072193,-104.675751975264,-57.2409684191271,-0.162082345956591,-15.6583965013478,NA,NA,NA,NA,NA,NA,NA,-2.71547922598937,-50.216308633084,-25.3481719347304,0.956896818050617,12.2066560105444,NA,NA,NA,NA,NA,NA,NA
"MANE",11,61,55,"No","Avg.Confidence",-6.16866434352605,-175.448808424035,-75.348820567238,-0.323657429621033,NA,NA,NA,NA,NA,NA,NA,NA,-3.36953885655103,-83.3468125794424,-30.7434094718456,0.233734298525035,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",11,26,17,"No","Avg.Confidence",-3.17667767867566,-3.50593505572103,-22.5946345471331,-1.46127944284347,-14.8044310320115,-42.1019261440031,NA,NA,NA,NA,NA,NA,-2.25952161924995,18.1457251839424,3.90587258521591,0.471726742082474,15.4838909185811,19.9083413854301,NA,NA,NA,NA,NA,NA
"OPHO",11,29,16,"No","Avg.Confidence",-4.15794841146915,-73.3756750183361,-22.1607324803559,-4.03660502960455,-95.8454354362269,-113.71279291146,NA,NA,NA,NA,NA,NA,-2.50975458783748,-18.9130661710627,10.7876199105674,0.12854416381742,32.5949877602128,-14.3341287800207,NA,NA,NA,NA,NA,NA
"PAMY",11,127,112,"Yes","Avg.Confidence",-0.928313684817723,-16.3070922867909,-15.0163048478646,NA,NA,NA,0.070973559863904,-0.636171506363285,NA,NA,NA,NA,-0.48026671313928,-6.47701485497675,-5.16322743673305,NA,NA,NA,1.51034575760849,0.0209621157298855,NA,NA,NA,NA
"POMU",11,20,9,"No","Avg.Confidence",-4.93808023994837,-74.4330616824546,-7.67188225569742,-1.9326100843331,-19.0546224597763,NA,NA,NA,NA,NA,NA,NA,-3.00095158716036,-24.3278560396409,8.39408877376299,0.355963858013702,24.3059222217151,NA,NA,NA,NA,NA,NA,NA
"PTAQ",11,47,20,"No","Avg.Confidence",-2.8392648688268,-47.5861040183435,-24.8713248421794,-1.56560721716263,-11.3054198425439,NA,NA,NA,NA,NA,NA,NA,-1.90671550364847,-17.4664305891412,-2.93639183092397,-0.343999062383851,12.5443811843871,NA,NA,NA,NA,NA,NA,NA
"RULA",11,18,11,"No","Avg.Confidence",-7.20048409577973,32.3566655717056,-93.5749812182198,-1.0255122956775,NA,NA,NA,NA,NA,NA,NA,NA,-3.63168812527585,122.051303899804,-26.7376745308773,0.500209168964344,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",11,33,20,"No","Avg.Confidence",-4.08950937847219,-71.7487485613653,-55.0237163250522,-1.32242573720248,-25.5887982195988,-20.5993699789878,NA,NA,NA,NA,NA,NA,-2.3998730722878,-17.4112205141966,-11.3274482597917,0.733435604764085,34.6851937781995,31.6453769384559,NA,NA,NA,NA,NA,NA
"RUPE",11,23,20,"No","Avg.Confidence",-3.36120030667119,-3.19305235014886,-29.8332085568676,-0.403841401109949,NA,NA,NA,NA,NA,NA,NA,NA,-2.53885206841195,18.5727928665401,-6.44075369833101,0.318064470036083,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",11,15,21,"No","Avg.Confidence",-3.84016309992062,-35.4431413413667,-12.1525549835355,-0.410137106472922,NA,NA,NA,NA,NA,NA,NA,NA,-2.75673931211326,-7.90637325327722,7.22097604748812,0.6935170253858,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",11,48,24,"No","Avg.Confidence",-3.05758872577163,22.2384296115425,-34.5212336667427,-1.48733010218166,-11.2504526998732,NA,NA,NA,NA,NA,NA,NA,-2.04909371494116,50.0300542495965,-12.8922849085879,-0.243493972487327,15.1642217646249,NA,NA,NA,NA,NA,NA,NA
"SPBE",11,17,31,"No","Avg.Confidence",-4.63081310729176,-69.1899495834963,-34.1173963115269,-0.0718639585356532,-15.7624776226788,NA,NA,NA,NA,NA,NA,NA,-2.98002845413017,-18.5911303384235,-3.30592217599522,1.38652276279469,14.6428834711937,NA,NA,NA,NA,NA,NA,NA
"TITR",11,34,38,"No","Avg.Confidence",-2.82268606366487,-31.268134533814,-19.587543271466,-0.254834548936376,NA,NA,NA,NA,NA,NA,NA,NA,-2.11902694178465,-10.3991669111112,-1.56695438252878,0.332606644965446,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",11,10,23,"No","Avg.Confidence",-8.21867037543109,-171.249683923807,-72.0928942468623,-3.51285996453321,-138.988712280682,-47.8399985831473,NA,NA,NA,NA,NA,NA,-3.18456983881479,-8.1994381706962,4.42440396667993,3.32774660190812,75.6432407703478,34.8518415504612,NA,NA,NA,NA,NA,NA
"VAME",11,95,116,"Yes","Avg.Confidence",-1.53789512289524,3.76360569548548,-29.3361753348117,NA,NA,NA,-4.48814293456722,0.0513453191870732,13.4512726596859,-16.7268895497246,NA,NA,-1.00512169771568,20.0535327758624,-17.0015255955732,NA,NA,NA,-0.231424450606297,0.750196094624576,105.06999560989,5.65818416895447,NA,NA
"VASI",11,24,27,"No","Avg.Confidence",-4.60570517286033,29.8677786389725,-29.8441229071692,-0.302825078093586,NA,NA,NA,NA,NA,NA,NA,NA,-2.94493093832953,75.2868716757827,-2.93616758403686,0.382783151995814,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",12,72,55,"No","Avg.Confidence",-4.34827728564687,-122.276798306234,-50.0500448586309,-0.976305685184963,-13.8677267027473,NA,NA,NA,NA,NA,NA,NA,-2.43122023684804,-59.2205224494147,-17.7115415056678,0.329803193088437,11.2211780706528,NA,NA,NA,NA,NA,NA,NA
"ACGL",12,15,13,"No","Avg.Confidence",-4.39701033363057,-54.4959260518689,-33.8056441338975,-0.468296977452012,NA,NA,NA,NA,NA,NA,NA,NA,-2.99790290274608,-8.79380351635884,0.800934900424121,0.385386498867597,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",12,10,19,"Yes","Avg.Confidence",-4.31884987366683,-27.8869651562469,-5.75908764820899,NA,NA,NA,1.65452146700888,-1.16934918870744,-17.8547881773593,-15.6328580830027,NA,NA,-2.96813434921529,11.0511221715219,4.78416159705107,NA,NA,NA,3.65501588345099,0.924729411946206,26.5494531381565,61.9532056702814,NA,NA
"AMAL",12,42,46,"No","Avg.Confidence",-3.25797690413658,-60.6944139096301,-33.2715728050156,-0.237214758598009,NA,NA,NA,NA,NA,NA,NA,NA,-2.23874665721955,-26.9209143050556,-9.75900220308057,0.305691206995396,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",12,42,28,"Yes","Avg.Confidence",-2.60987518546805,-30.9481735939532,-15.6224216407239,NA,NA,NA,-0.83260100244834,-1.00873561938334,-24.1264697645585,-8.47028523320446,NA,NA,-1.83131999926478,-5.06974859809709,3.48653569887829,NA,NA,NA,1.41394873699952,0.1511423465969,27.0644403542497,36.6945133697413,NA,NA
"ATFI",12,24,29,"No","Avg.Confidence",-3.46506192478588,-44.2177644258825,-20.6597483364422,-0.28499250853015,NA,NA,NA,NA,NA,NA,NA,NA,-2.47232491292243,-12.6367435645097,5.30446072645842,0.392180700007531,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",12,33,20,"Yes","Avg.Confidence",-2.946114531912,-28.7718151798782,-26.0781158653825,NA,NA,NA,-0.376683162455923,-1.39383611785328,-22.2850186090164,-13.8746717800611,NA,NA,-2.08994858223312,-1.76425939714277,-4.48604170424356,NA,NA,NA,1.74982109935472,-0.0792511253336254,44.9932685834042,16.8872074691433,NA,NA
"CEVE",12,26,22,"Yes","Avg.Confidence",-3.46880714890742,-33.4543128883549,-39.1146899383451,NA,NA,NA,1.12033838906033,-1.42411237862667,-16.786273612026,-20.554321856777,NA,NA,-2.4168291698206,2.33004960759957,-12.42683401656,NA,NA,NA,2.97774856647649,0.0302519195404002,26.9594948755512,40.2112352706385,NA,NA
"CHUM",12,61,47,"No","Avg.Confidence",-3.19111315704012,-71.6137619707183,-42.9080733042165,-1.70413088547045,-48.1245736814945,-19.1432196339368,NA,NA,NA,NA,NA,NA,-1.92922563869202,-29.9757775551861,-15.8081917829828,0.57986292518388,23.7495834834048,13.9108396400324,NA,NA,NA,NA,NA,NA
"CLUN",12,44,50,"No","Avg.Confidence",-3.48489620332774,-62.3079678363263,-56.743858524066,-0.247235258141965,NA,NA,NA,NA,NA,NA,NA,NA,-2.36647211971462,-27.7295187416237,-27.4852882066895,0.356402175844617,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",12,20,23,"No","Avg.Confidence",-4.50284591440793,-75.4328219349929,-37.4138854272304,-0.323182507854026,NA,NA,NA,NA,NA,NA,NA,NA,-2.8680207296569,-21.0441803212337,-3.03917654268527,0.416614022897035,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",12,18,23,"Yes","Avg.Confidence",-3.86748414512569,-24.3447478111538,-40.3486298153583,NA,NA,NA,1.38395811457129,-0.999245439567377,-34.8489963272015,-19.9750742948807,NA,NA,-2.73285554956291,9.24223390785117,-11.8513963767218,NA,NA,NA,3.34162639095534,0.479187410871884,20.4865849185178,15.3035888040825,NA,NA
"GAOV",12,11,7,"No","Avg.Confidence",-5.78177034875435,-33.5110266895456,-87.0973397146411,-0.91231323112884,NA,NA,NA,NA,NA,NA,NA,NA,-3.49593359743953,17.8208037803709,-19.3938267304302,0.565656270742358,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",12,21,23,"No","Avg.Confidence",-5.03065653526961,-88.2749085051283,-19.4352659045918,-0.267602167495454,NA,NA,NA,NA,NA,NA,NA,NA,-2.90734921917466,-20.1374223435536,11.995259653358,0.307952350612856,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",12,20,50,"No","Avg.Confidence",-4.01505553974703,-52.6858300471629,-30.8555536780702,0.269050736366431,-25.52017091732,NA,NA,NA,NA,NA,NA,NA,-2.74268567883746,-12.4700818757234,-6.949029985154,1.61939438419284,14.2731873953947,NA,NA,NA,NA,NA,NA,NA
"GYDR",12,17,23,"No","Avg.Confidence",-3.96605706211912,-45.7802034074762,-30.1274975091479,-0.465810672464606,-13.0779011361948,NA,NA,NA,NA,NA,NA,NA,-2.6850389216082,-7.04890952722424,-2.72822605602081,0.881359704916864,18.1290278449347,NA,NA,NA,NA,NA,NA,NA
"HIAL",12,12,10,"No","Avg.Confidence",-4.56621751233457,-50.3345503743299,-22.5530650692081,-0.543422769000841,NA,NA,NA,NA,NA,NA,NA,NA,-3.11450708967049,-4.04901516522035,11.3917467908181,0.43596104974654,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",12,17,10,"No","Avg.Confidence",-6.2090933357316,-119.54452758387,-43.5441623091943,-2.4156181951676,-46.0467799268945,NA,NA,NA,NA,NA,NA,NA,-2.65190491995312,-0.83422284406354,17.7277675043914,1.12968100341022,30.3100478652086,NA,NA,NA,NA,NA,NA,NA
"LIBO",12,48,65,"No","Avg.Confidence",-4.41278146280692,-107.458510832214,-57.5173609069354,-0.354853316583652,-18.1052696438927,NA,NA,NA,NA,NA,NA,NA,-2.68033739685351,-51.0042566756811,-25.0053773931523,0.863952727979248,12.6302418209155,NA,NA,NA,NA,NA,NA,NA
"MANE",12,61,57,"No","Avg.Confidence",-5.98834150224855,-170.051241703627,-72.6264106578597,-0.274819691749716,NA,NA,NA,NA,NA,NA,NA,NA,-3.29374956096984,-81.1806849623588,-29.4410506030026,0.221699094926887,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",12,26,13,"No","Avg.Confidence",-3.07841479429909,-3.86523858157936,-21.2528382599614,-1.77869533272333,-18.0463362877625,-40.2147029362489,NA,NA,NA,NA,NA,NA,-2.22577845031033,18.8936984137853,3.85502046811219,0.00572417976134565,18.8220069116304,20.6221988895031,NA,NA,NA,NA,NA,NA
"OPHO",12,29,16,"No","Avg.Confidence",-4.04445467270715,-69.9204084467761,-22.9087834867345,-1.51939903883793,-25.5726109793139,-37.0485779655617,NA,NA,NA,NA,NA,NA,-2.36648667370664,-14.1564695623674,9.87385843489878,0.871791527805177,52.8507299111922,20.3796723463774,NA,NA,NA,NA,NA,NA
"PAMY",12,127,101,"Yes","Avg.Confidence",-0.938266400695892,-17.1342226189547,-16.1058240063918,NA,NA,NA,0.0845190830273629,-0.823853339124368,NA,NA,NA,NA,-0.487213035837885,-6.93620507708604,-5.89632668679191,NA,NA,NA,1.53188426343801,-0.150950806942163,NA,NA,NA,NA
"POMU",12,20,9,"No","Avg.Confidence",-4.94069381953403,-74.5116151447199,-7.69091201222616,-1.93335907274507,-19.0349302984494,NA,NA,NA,NA,NA,NA,NA,-3.00215791177709,-24.3582683852525,8.40653719617304,0.352835383264837,24.1836694463228,NA,NA,NA,NA,NA,NA,NA
"PTAQ",12,47,21,"No","Avg.Confidence",-2.77776904614194,-44.9672526667957,-23.5537383194628,-1.47090736721326,-11.5237120472595,NA,NA,NA,NA,NA,NA,NA,-1.87910327022251,-16.0082946342747,-2.58920418669952,-0.250431221933581,16.6912945817803,NA,NA,NA,NA,NA,NA,NA
"RULA",12,18,12,"No","Avg.Confidence",-7.38801096094021,34.2949653763038,-98.459951725017,-0.847803387188771,NA,NA,NA,NA,NA,NA,NA,NA,-3.72378452843855,125.842561094553,-29.3809038609068,0.472454633772168,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",12,33,19,"No","Avg.Confidence",-4.13605407212534,-74.8368223992385,-57.8133896318577,-1.5671513037641,-29.4840679828756,-23.0863375440265,NA,NA,NA,NA,NA,NA,-2.31495762216639,-16.3673687006333,-10.0263633955942,0.788275557064318,42.5875423594732,40.6609677499582,NA,NA,NA,NA,NA,NA
