"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"VASI",71,24,24,"No","Avg",NA,NA,NA,NA,-11.4478350541453,0.0105938546413375,-2.82497215521726e-06,0.000161119243532772,0,0,0,0,0,0,0,0
"ACCI",72,72,62,"No","Unavg","Mod.6",0,0.614222252735762,0.252862770799277,-2.58595512427947,0.00757924371634675,-6.47195779075017e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",72,72,62,"No","Unavg","Mod.7",0.930190836883526,0.385777747264238,0.25439351584924,-2.47820125323254,0.00758495366523041,-6.4788820301301e-06,-0.22055878851774,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",72,72,62,"No","Avg",NA,NA,NA,NA,-2.54438607864798,0.00758144648756408,-6.47462900821968e-06,-0.0850866725737033,0,0,0,0,0,0,0,0
"ACGL",72,15,10,"No","Unavg","Mod.15",1.78333381951239,0.13487263787727,0.0671799260612632,-4.37090233996289,0.00421587627925576,-2.59171880093985e-06,0.810015763716007,-0.00151176393635027,NA,NA,NA,NA,NA,NA,NA
"ACGL",72,15,10,"No","Unavg","Mod.2",0.937636147161157,0.205856586886087,0.0435718379016969,-1.94569949487325,-0.00145531463653225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",72,15,10,"No","Unavg","Mod.3",1.89841695669801,0.127330916757048,0.0483317407374234,-1.75342859869438,-0.00145750315285337,NA,-0.42167758188212,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",72,15,10,"No","Unavg","Mod.6",0,0.328980283289926,0.0570269999652202,-3.89854360418841,0.00320178575432183,-2.34411075301185e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",72,15,10,"No","Unavg","Mod.7",0.965981995089834,0.202959575189669,0.0617630799750309,-3.7066392336699,0.00319886377838127,-2.34346117007656e-06,-0.420752450119993,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",72,15,10,"No","Avg",NA,NA,NA,NA,-3.24815776012613,0.00178599945623676,-1.59634605445989e-06,-0.0298393688387627,-0.000203895589943286,0,0,0,0,0,0,0
"ACMI",72,10,20,"Yes","Unavg","Mod.13",0.433237450935763,0.299831277696686,0.126192773056608,-2.65066896154762,-0.000918747802055117,NA,NA,NA,NA,1.4792351307345,-2.50900005164104,0.0010742004915648,0.00227518324103202,NA,NA
"ACMI",72,10,20,"Yes","Unavg","Mod.15",1.54907669156896,0.171623013342839,0.129717497610073,-3.51473113788577,0.00103724698521722,-9.16686256887156e-07,NA,NA,NA,1.34101969503358,-2.96693107021214,0.00128797156294101,0.00266641737755916,NA,NA
"ACMI",72,10,20,"Yes","Unavg","Mod.4",0,0.372351624223731,0.104000762800408,-3.580737295439,NA,NA,NA,NA,NA,2.58748552242874,0.111881265309775,NA,NA,NA,NA
"ACMI",72,10,20,"Yes","Unavg","Mod.5",1.73747853470104,0.156194084736744,0.105047309873153,-3.80350565146074,0.000197246054792765,NA,NA,NA,NA,2.58356913367453,0.112536713085342,NA,NA,NA,NA
"ACMI",72,10,20,"Yes","Avg",NA,NA,NA,NA,-3.32534064236178,-6.66452071911639e-05,-1.57324457696941e-07,0,0,0,2.04066345339583,-1.20223360211694,0.000543124466620104,0.00113978968331913,0,0
"AMAL",72,42,44,"Yes","Unavg","Mod.15",1.79296260316818,0.289774127361443,0.125275731345831,-2.97446812291235,0.00475794380497207,-3.46957275130915e-06,NA,NA,NA,4.27438203129065,-0.237112899605457,-0.00658404546011434,0.000329108515512101,NA,NA
"AMAL",72,42,44,"Yes","Unavg","Mod.3",0,0.710225872638557,0.113587435749767,-2.54634575436219,0.00382740513569616,-2.99110949284242e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMAL",72,42,44,"Yes","Avg",NA,NA,NA,NA,-2.67040454011273,0.00409705116656167,-3.12975576603913e-06,0,0,0,1.23860532312668,-0.0687091835693125,-0.0019078860277127,9.53671328897388e-05,0,0
"ARUV",72,42,27,"Yes","Unavg","Mod.15",0,0.458435292397307,0.0539768475527623,-2.14073913075149,0.00186560345943824,-1.5093670488598e-06,NA,NA,NA,-0.0656402858798295,-2.12682396554057,0.000641521290484722,0.00149485810351819,NA,NA
"ARUV",72,42,27,"Yes","Unavg","Mod.5",1.97735265507481,0.170569497781639,0.0365658462430356,-1.18097735334585,-0.000841760305088123,NA,NA,NA,NA,0.419559344627787,-0.64645432870121,NA,NA,NA,NA
"ARUV",72,42,27,"Yes","Unavg","Mod.7",0.423260003683822,0.370995209821054,0.044322844646371,-2.47953532975663,0.00203244313717792,-1.32529115080785e-06,NA,NA,NA,0.515703667534086,-0.656940645295881,NA,NA,NA,NA
"ARUV",72,42,27,"Yes","Avg",NA,NA,NA,NA,-2.10272481332588,0.00146570650306028,-1.18362379294684e-06,0,0,0,0.232795793394688,-1.32899838924705,0.000294096000382461,0.000685295711778844,0,0
"ATFI",72,24,29,"No","Unavg","Mod.2",1.31843847241191,0.258482858335229,0.0675992197562794,-0.919090384267154,-0.00171768630116863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",72,24,29,"No","Unavg","Mod.6",0,0.499720336982631,0.0763063540859786,-2.31080713902379,0.00165266510689832,-1.71163684185387e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",72,24,29,"No","Unavg","Mod.7",1.45190178505396,0.24179680468214,0.0777444897703009,-2.4233395682225,0.00165502890016941,-1.71338542802694e-06,0.215115703548655,NA,NA,NA,NA,NA,NA,NA,NA
"ATFI",72,24,29,"No","Avg",NA,NA,NA,NA,-1.97828219606463,0.000782058599006886,-1.26963086108895e-06,0.0520142897550152,0,0,0,0,0,0,0,0
"CAME",72,32,27,"No","Unavg","Mod.2",0,0.663127473498601,0.382402501744833,-10.8352272280804,0.0055641264887293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",72,32,27,"No","Unavg","Mod.3",1.35452528054157,0.336872526501399,0.3839726124285,-10.7308656857968,0.00557648641225363,NA,-0.258650821435641,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",72,32,27,"No","Avg",NA,NA,NA,NA,-10.8000706916617,0.00556829020739431,0,-0.0871323556986867,0,0,0,0,0,0,0,0
"CARU",72,33,25,"Yes","Unavg","Mod.7",0,1,0.0553683450397677,-4.58687679592306,0.00569783165345143,-2.90792371536853e-06,NA,NA,NA,0.899089282542339,-0.503422529853384,NA,NA,NA,NA
"CARU",72,33,25,"Yes","Avg",NA,NA,NA,NA,-4.58687679592306,0.00569783165345143,-2.90792371536853e-06,0,0,0,0.899089282542339,-0.503422529853384,0,0,0,0
"CEVE",72,26,20,"Yes","Unavg","Mod.15",1.60472103088551,0.309520808295999,0.119230614722185,-6.19215375756505,0.00879128430999857,-4.47854547657012e-06,NA,NA,NA,0.701715241219959,-2.53809850074169,0.00112054956942205,0.00164144609309308,NA,NA
"CEVE",72,26,20,"Yes","Unavg","Mod.7",0,0.690479191704001,0.112273061566078,-6.59391827013057,0.00893464051237148,-4.2403912276565e-06,NA,NA,NA,1.81836077931271,-0.827422570380621,NA,NA,NA,NA
"CEVE",72,26,20,"Yes","Avg",NA,NA,NA,NA,-6.46956379345664,0.00889026878473877,-4.31410492327937e-06,0,0,0,1.47273574978212,-1.35691236707849,0.000346833408463248,0.000508061721508482,0,0
"CHUM",72,61,48,"No","Unavg","Mod.15",0.6341257699994,0.235046315261432,0.154156965675462,-4.3727040088045,0.00882780423638637,-5.41606197576303e-06,0.491385142973266,-0.000985747304664818,NA,NA,NA,NA,NA,NA,NA
"CHUM",72,61,48,"No","Unavg","Mod.31",1.82842917867833,0.129364095775233,0.155461377812636,-3.79584260597697,0.00743773553899694,-4.66706131480802e-06,-1.04494917566283,0.00287170211482812,-2.19097814610846e-06,NA,NA,NA,NA,NA,NA
"CHUM",72,61,48,"No","Unavg","Mod.6",0,0.322739490210166,0.148707659764142,-4.08122447710564,0.00817847144259521,-5.28510808516408e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHUM",72,61,48,"No","Unavg","Mod.7",0.0622426156857045,0.312850098753169,0.151844863369354,-3.93959714462213,0.00819223044319969,-5.29457423172321e-06,-0.305170396354239,NA,NA,NA,NA,NA,NA,NA,NA
"CHUM",72,61,48,"No","Avg",NA,NA,NA,NA,-4.06850937434277,0.00823957459747485,-5.23889673791043e-06,-0.115153226646586,0.00013979887568021,-2.83433906734617e-07,0,0,0,0,0,0
"CLUN",72,44,47,"No","Unavg","Mod.6",0,0.716470509344108,0.137704329062309,-7.06461439073952,0.0131541783382864,-7.14224236318992e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",72,44,47,"No","Unavg","Mod.7",1.854041891723,0.283529490655892,0.137969242559223,-7.11181773271724,0.0131587869689763,-7.14469607682506e-06,0.0894595242264206,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",72,44,47,"No","Avg",NA,NA,NA,NA,-7.07799793024772,0.0131554850209985,-7.14293806336711e-06,0.0253644133382355,0,0,0,0,0,0,0,0
"COCA",72,20,20,"No","Unavg","Mod.6",0,0.73103596847257,0.0972299124974909,-3.89630386527123,0.00505461711010944,-3.69258228983247e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",72,20,20,"No","Unavg","Mod.7",1.99977000829688,0.26896403152743,0.0972306522934152,-3.89884426049181,0.0050547042422449,-3.69262767946164e-06,0.00501290909242222,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",72,20,20,"No","Avg",NA,NA,NA,NA,-3.89698714021143,0.00505464054551987,-3.69259449801012e-06,0.00134829223917839,0,0,0,0,0,0,0,0
"COST",72,12,12,"No","Unavg","Mod.2",0,0.731053456195565,0.0927942840485287,-1.27988166511087,-0.00236827769301632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COST",72,12,12,"No","Unavg","Mod.3",1.99994789325837,0.268946543804435,0.0927945303142607,-1.2814018842848,-0.0023682749555975,NA,0.00303890066065289,NA,NA,NA,NA,NA,NA,NA,NA
"COST",72,12,12,"No","Avg",NA,NA,NA,NA,-1.28029052280352,-0.00236827695679699,0,0.000817301829647608,0,0,0,0,0,0,0,0
"EPAN",72,18,27,"Yes","Unavg","Mod.7",0,1,0.102360647919175,-5.34345273868044,0.00525345120414777,-2.44070709036692e-06,NA,NA,NA,2.48590596684831,-0.0941379591847759,NA,NA,NA,NA
"EPAN",72,18,27,"Yes","Avg",NA,NA,NA,NA,-5.34345273868044,0.00525345120414777,-2.44070709036692e-06,0,0,0,2.48590596684831,-0.0941379591847759,0,0,0,0
"GAOV",72,11,8,"No","Unavg","Mod.6",0,0.680929346092473,0.0950144086022687,-12.3141453152328,0.0175359885497036,-7.91396080268232e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",72,11,8,"No","Unavg","Mod.7",1.51609197334341,0.319070653907527,0.0977558552897629,-12.1685682675298,0.0175466791823129,-7.91824238811474e-06,-0.328855331312087,NA,NA,NA,NA,NA,NA,NA,NA
"GAOV",72,11,8,"No","Avg",NA,NA,NA,NA,-12.2676959514283,0.017539399616841,-7.915326930946e-06,-0.104928085602724,0,0,0,0,0,0,0,0
"GASH",72,21,23,"No","Unavg","Mod.2",0,0.518532789621266,0.19970394123298,0.437785216262469,-0.00392650741999271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",72,21,23,"No","Unavg","Mod.3",1.88680905134015,0.201864915668689,0.200043509033228,0.381965796502667,-0.00392724210565641,NA,0.110539674510993,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",72,21,23,"No","Unavg","Mod.6",1.23527009522377,0.279602294710045,0.201998096857819,-0.308948729313904,-0.00166780084902613,-1.4916050718507e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",72,21,23,"No","Avg",NA,NA,NA,NA,0.217728709078941,-0.00329511618693334,-4.17056200890596e-07,0.0223140820732059,0,0,0,0,0,0,0,0
"GOOB",72,20,42,"No","Unavg","Mod.15",1.1126944013223,0.28301490008479,0.116551186170321,-5.37201075459057,0.00724129506130638,-4.13911271560404e-06,1.6312854117752,-0.000920774931250345,NA,NA,NA,NA,NA,NA,NA
"GOOB",72,20,42,"No","Unavg","Mod.31",1.58643517068043,0.223325235042221,0.120137424746842,-3.93104235718183,0.00395056384925059,-2.47869851444553e-06,-0.854185056688111,0.00491422654422381,-3.05119059250209e-06,NA,NA,NA,NA,NA,NA
"GOOB",72,20,42,"No","Unavg","Mod.7",0,0.49365986487299,0.114466291610305,-4.80105024997494,0.0065129937440379,-4.07218324546773e-06,0.847244402790974,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",72,20,42,"No","Avg",NA,NA,NA,NA,-4.76834586299449,0.00614685861004367,-3.73525993067936e-06,0.689167556665097,0.000836877772871106,-6.81407856229142e-07,0,0,0,0,0,0
"GYDR",72,17,22,"No","Unavg","Mod.6",0,0.655197546897321,0.0578865633956495,-4.2346979398001,0.00469482846799711,-2.90351802550776e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",72,17,22,"No","Unavg","Mod.7",1.28393027029796,0.344802453102679,0.0602332337036572,-4.38681385214957,0.00470201530771838,-2.90755465335275e-06,0.282241960082055,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",72,17,22,"No","Avg",NA,NA,NA,NA,-4.28714787953415,0.00469730650796306,-2.90490986469098e-06,0.0973177202048009,0,0,0,0,0,0,0,0
"HIAL",72,12,10,"No","Unavg","Mod.2",0.408283818700397,0.367541709076257,0.0680339038604766,-1.68652406061027,-0.00194586674777779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",72,12,10,"No","Unavg","Mod.6",0,0.450779684471714,0.080206504078958,-3.54719942957268,0.00275840821122691,-2.52590066322556e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",72,12,10,"No","Unavg","Mod.7",1.81747897644718,0.181678606452029,0.0811290512612812,-3.45663863656431,0.00275587951446255,-2.52484607669736e-06,-0.18695848513766,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",72,12,10,"No","Avg",NA,NA,NA,NA,-2.84687066575519,0.0010289315427254,-1.59733522069596e-06,-0.0339663570441925,0,0,0,0,0,0,0,0
"HODI",72,17,10,"No","Unavg","Mod.11",1.46629867968554,0.100660928924604,0.153160122081919,-0.699793044158982,-0.00265632807042907,NA,0.50296816624502,-0.00169942950318858,NA,NA,NA,NA,NA,NA,NA
"HODI",72,17,10,"No","Unavg","Mod.15",0,0.209538411182089,0.168129254066878,-3.26897782683502,0.00442991130027115,-4.27074423359889e-06,1.44212367321497,-0.00319699635284484,NA,NA,NA,NA,NA,NA,NA
"HODI",72,17,10,"No","Unavg","Mod.2",0.615731053367455,0.154013697429186,0.139559370030273,-0.609522800575896,-0.00315770510825702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",72,17,10,"No","Unavg","Mod.3",0.632767703131123,0.152707330645927,0.148122752143011,-0.347838719757754,-0.0031709533597714,NA,-0.575513288296519,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",72,17,10,"No","Unavg","Mod.6",0.161608571824274,0.193272823420473,0.150157442132014,-2.38688307787298,0.0020524215380273,-3.33667288677891e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",72,17,10,"No","Unavg","Mod.7",0.197800625046654,0.189806808397721,0.158638102070728,-2.12713426225755,0.00203642252452924,-3.33390533732276e-06,-0.570631661168633,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",72,17,10,"No","Avg",NA,NA,NA,NA,-1.7674748174657,0.00047349462758504,-2.17257108250904e-06,0.156614673663141,-0.000840959688762882,0,0,0,0,0,0,0
"LIBO",72,48,65,"No","Unavg","Mod.15",0.89855681518975,0.306886685279673,0.207868718188479,-5.39659871302073,0.0115902851357694,-7.53636969383893e-06,1.19632834396823,-0.00101042953239721,NA,NA,NA,NA,NA,NA,NA
"LIBO",72,48,65,"No","Unavg","Mod.6",1.63677260388545,0.212166359545255,0.200365715158501,-4.67188155066189,0.0108371090995624,-7.41691019271573e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",72,48,65,"No","Unavg","Mod.7",0,0.480946955175071,0.20612457399549,-4.91569218900111,0.010903313256382,-7.46037569981283e-06,0.421796921495923,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",72,48,65,"No","Avg",NA,NA,NA,NA,-5.01154758253203,0.0111000894843884,-7.47447532633408e-06,0.569999185082213,-0.000310087369906069,0,0,0,0,0,0,0
"LUPE",72,35,30,"No","Unavg","Mod.6",0,0.671003284135023,0.394426056790566,-33.7438059490573,0.0338963871195578,-8.55707922301698e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUPE",72,35,30,"No","Unavg","Mod.7",1.42545252561297,0.328996715864977,0.39573256806056,-33.6651978647175,0.0339269084013963,-8.56336446323432e-06,-0.230024965753345,NA,NA,NA,NA,NA,NA,NA,NA
"LUPE",72,35,30,"No","Avg",NA,NA,NA,NA,-33.7179441474691,0.0339064285210467,-8.5591470464069e-06,-0.0756774582998043,0,0,0,0,0,0,0,0
"MANE",72,61,55,"No","Unavg","Mod.6",0,0.688716307550679,0.257953135016499,-4.53586686919917,0.012484642132194,-9.66146118995596e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",72,61,55,"No","Unavg","Mod.7",1.58824950052053,0.311283692449321,0.258594822348217,-4.46629970101699,0.012490053733123,-9.66643115543698e-06,-0.143827575814623,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",72,61,55,"No","Avg",NA,NA,NA,NA,-4.51421174421417,0.0124863266753133,-9.66300825916223e-06,-0.0447711788756104,0,0,0,0,0,0,0,0
"MEFE",72,26,12,"No","Unavg","Mod.31",0,0.674733997682586,0.0616796637184526,-4.18447779350176,0.00255038359747055,-8.64743145539391e-07,-9.48844247467799,0.0154805975124815,-6.31657643903844e-06,NA,NA,NA,NA,NA,NA
"MEFE",72,26,12,"No","Unavg","Mod.7",1.45935043892086,0.325266002317414,0.0434420872553453,-5.82246947786298,0.00561613364072911,-2.12089448388739e-06,-0.817510474550352,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",72,26,12,"No","Avg",NA,NA,NA,NA,-4.7172608005031,0.0035475678581457,-1.27332646966951e-06,-6.66808308663034,0.0104452854461118,-4.26200887238004e-06,0,0,0,0,0,0
"OPHO",72,29,16,"No","Unavg","Mod.31",0,1,0.136892897073246,-0.476694350705114,-0.0016114923381836,-6.02477747479204e-07,-8.77434373722904,0.0168658589072715,-7.56564104383495e-06,NA,NA,NA,NA,NA,NA
"OPHO",72,29,16,"No","Avg",NA,NA,NA,NA,-0.476694350705114,-0.0016114923381836,-6.02477747479204e-07,-8.77434373722904,0.0168658589072715,-7.56564104383495e-06,0,0,0,0,0,0
"PAMY",72,127,105,"Yes","Unavg","Mod.7",0,1,0.0420813958367655,-1.81173130513531,0.00336140884935294,-1.78978366145167e-06,NA,NA,NA,0.430899450316358,-0.368179398014842,NA,NA,NA,NA
"PAMY",72,127,105,"Yes","Avg",NA,NA,NA,NA,-1.81173130513531,0.00336140884935294,-1.78978366145167e-06,0,0,0,0.430899450316358,-0.368179398014842,0,0,0,0
"PHEM",72,61,54,"No","Unavg","Mod.6",0,0.638768045382298,0.472528485269175,-35.0626675315396,0.0374453584642646,-9.83122772300699e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHEM",72,61,54,"No","Unavg","Mod.7",1.14004221328599,0.361231954617702,0.473875742303521,-35.0122171912518,0.0375191448418229,-9.84944605102858e-06,-0.245915716571151,NA,NA,NA,NA,NA,NA,NA,NA
"PHEM",72,61,54,"No","Avg",NA,NA,NA,NA,-35.0444432565063,0.0374720124616542,-9.8378087652481e-06,-0.0888326149682094,0,0,0,0,0,0,0,0
"POMU",72,20,12,"No","Unavg","Mod.11",1.78412626794702,0.153931799529433,0.187195463630234,0.413223862770111,-0.00406927088640426,NA,-1.00835945741815,0.00069378514917766,NA,NA,NA,NA,NA,NA,NA
"POMU",72,20,12,"No","Unavg","Mod.2",0.26054273186233,0.32973899331617,0.177791893978975,-0.0340200735069615,-0.00376141763179867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",72,20,12,"No","Unavg","Mod.3",0,0.375618040787837,0.186375737342343,0.233112575867832,-0.00378185858315131,NA,-0.573299703997923,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",72,20,12,"No","Unavg","Mod.7",1.96372690835886,0.14071116636656,0.186513475299057,0.392578584087445,-0.00424957434612336,2.91892860860265e-07,-0.574762438219481,NA,NA,NA,NA,NA,NA,NA,NA
"POMU",72,20,12,"No","Avg",NA,NA,NA,NA,0.195192027501937,-0.00388517312801232,4.10725849057198e-08,-0.451435790518396,0.000106795596499713,0,0,0,0,0,0,0
"PTAQ",72,47,18,"No","Unavg","Mod.15",1.96130187913542,0.272762642116389,0.113968194164918,-2.17199996660902,0.00283409257865217,-2.28306709112292e-06,-1.22816050314284,0.000177563319135728,NA,NA,NA,NA,NA,NA,NA
"PTAQ",72,47,18,"No","Unavg","Mod.7",0,0.727237357883611,0.113880195290515,-2.21786323770989,0.00289238894219556,-2.2866786284356e-06,-1.08128338545388,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",72,47,18,"No","Avg",NA,NA,NA,NA,-2.20535345070831,0.00287648787204969,-2.28569353597609e-06,-1.12134597614116,4.84326400704168e-05,0,0,0,0,0,0,0
"RHAL",72,24,13,"No","Unavg","Mod.11",1.93955226249057,0.209907742708654,0.141927423382441,-5.76060749035456,0.00232653668633707,NA,-1.04322510639873,0.000230735973893002,NA,NA,NA,NA,NA,NA,NA
"RHAL",72,24,13,"No","Unavg","Mod.2",1.70106617037396,0.236491238281759,0.129111107285291,-6.1519657733145,0.00238939009172333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHAL",72,24,13,"No","Unavg","Mod.3",0,0.553601019009587,0.141721464470617,-5.8830146853023,0.00240662610142356,NA,-0.683620787246502,NA,NA,NA,NA,NA,NA,NA,NA
"RHAL",72,24,13,"No","Avg",NA,NA,NA,NA,-5.92092504316075,0.00238573854781085,0,-0.597434191656951,4.84332674415629e-05,0,0,0,0,0,0,0
"RULA",72,18,13,"No","Unavg","Mod.31",1.73849311147816,0.210633587561315,0.159172066072185,-27.1983603497134,0.0357389863612152,-1.2470165945232e-05,15.2816152219963,-0.0223856603740737,7.76501404602928e-06,NA,NA,NA,NA,NA,NA
"RULA",72,18,13,"No","Unavg","Mod.6",0,0.502384934588799,0.142598751291241,-17.1151408439441,0.0212107614336961,-7.45390328281255e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",72,18,13,"No","Unavg","Mod.7",1.11989790250084,0.286981477849886,0.146021533298354,-16.9735613653214,0.021243382930018,-7.46532630729505e-06,-0.354410745093573,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",72,18,13,"No","Avg",NA,NA,NA,NA,-19.1983748546041,0.0242802553363013,-8.51377487999532e-06,3.11711211854783,-0.0047151719545203,1.63557276597915e-06,0,0,0,0,0,0
"RUPA",72,33,21,"No","Unavg","Mod.15",1.938843622283,0.154714871055957,0.109207109553215,-5.64509237252042,0.00945981909084467,-5.4450237262146e-06,-0.273032706477345,-0.000268598751719089,NA,NA,NA,NA,NA,NA,NA
"RUPA",72,33,21,"No","Unavg","Mod.31",1.58877380690694,0.184309938520618,0.115292026652565,-7.49810947081765,0.0137856877403166,-7.75501492837297e-06,3.39721061403809,-0.00889391703119243,4.58917530985865e-06,NA,NA,NA,NA,NA,NA
"RUPA",72,33,21,"No","Unavg","Mod.6",0.954585388694341,0.253081861113128,0.101398601686089,-5.76341407359461,0.00931036230475959,-5.41944185816268e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",72,33,21,"No","Unavg","Mod.7",0,0.407893329310297,0.109048760432662,-5.54645348465015,0.00933435393388081,-5.43357064876035e-06,-0.502292097840973,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",72,33,21,"No","Avg",NA,NA,NA,NA,-5.9763327719303,0.0101681184735123,-5.85963212199658e-06,0.379015863363642,-0.00168079352246456,8.45830619220387e-07,0,0,0,0,0,0
"RUPE",72,23,23,"No","Unavg","Mod.6",0,0.731047329946318,0.0385547715677228,-6.9380829858359,0.00761254005454117,-3.00457608954719e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",72,23,23,"No","Unavg","Mod.7",1.99988557627398,0.268952670053682,0.0385551039336669,-6.93972327130304,0.00761254576907489,-3.00458082363897e-06,0.00328459525524769,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",72,23,23,"No","Avg",NA,NA,NA,NA,-6.93852414499194,0.00761254159148027,-3.00457736279381e-06,0.000883400663944521,0,0,0,0,0,0,0,0
"RUSP",72,15,22,"No","Unavg","Mod.11",1.87193894287151,0.110481497857536,0.0583585549865586,-1.32821133618262,-0.00198647752806292,NA,-0.189704751092307,0.000735378127728088,NA,NA,NA,NA,NA,NA,NA
"RUSP",72,15,22,"No","Unavg","Mod.2",0,0.281692919077301,0.0511077767493613,-1.47350979342371,-0.00152272869506079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",72,15,22,"No","Unavg","Mod.3",0.545265556865104,0.214473193758998,0.0560643811690751,-1.69640058971012,-0.00152578472469921,NA,0.414609660290819,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",72,15,22,"No","Unavg","Mod.6",0.465708071717359,0.223176625890808,0.0563354512495049,-2.55632860765481,0.00106705326532458,-1.28919689408657e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",72,15,22,"No","Unavg","Mod.7",1.00797146557215,0.170175763415357,0.0613022847075946,-2.78216157500305,0.00107028519222049,-1.29210516110565e-06,0.414787641732106,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",72,15,22,"No","Avg",NA,NA,NA,NA,-1.96962176855667,-0.000555372879670923,-5.07603595135227e-07,0.138550596541552,8.12456770430698e-05,0,0,0,0,0,0,0
"SOSI",72,48,15,"No","Unavg","Mod.15",1.48766652539024,0.322166484105763,0.165484346619915,-10.0233217936917,0.0122059275371776,-4.12294953261595e-06,-2.34775800026697,0.000707616290331245,NA,NA,NA,NA,NA,NA,NA
