"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"PAMY",22,127,107,"Yes","Unavg",0.0467892886718259,-0.701161874083054,-10.8550316260547,-10.4077814193743,NA,NA,NA,0.675349741388656,-0.369377445503904,NA,NA,NA,NA
"POMU",22,20,11,"No","Unavg",0.202317888130981,-4.09336902607114,-52.9382252781063,NA,-0.674415133097633,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",22,47,17,"No","Unavg",0.114239401684442,-2.34689109035196,-31.0228643373824,-14.8852190684639,-1.14047110094463,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",22,18,13,"No","Unavg",0.186888251326931,-5.50791462674865,77.3787405768339,-62.4147068996264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",22,33,21,"No","Unavg",0.110113179948704,-3.14242847203369,-43.5113243045671,-30.7002744703006,-0.502492552779267,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",22,23,23,"No","Unavg",0.0302220798079501,-2.84034837117278,5.00590291966298,-15.2984756951326,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",22,15,23,"No","Unavg",0.0485632736830518,-3.11865386170056,-19.1783655424375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",22,48,19,"No","Unavg",0.183096864238027,-2.49045680025501,33.8142967091658,-22.568826322473,-3.5068178844966,69.0058846773462,-40.990297583626,NA,NA,NA,NA,NA,NA
"SPBE",22,17,31,"No","Unavg",0.114826317523313,-3.82928687020167,-44.8122560868214,-18.9836732876885,0.671651122764185,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",22,34,39,"No","Unavg",0.0514408660299862,-2.43614927229622,-21.0339411872184,-10.1330028246074,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",22,10,26,"No","Unavg",0.197903580237206,-6.12531531306003,-102.809779017102,-34.0571917680645,1.06060917822469,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",22,95,108,"Yes","Unavg",0.10339573963244,-1.27231010367977,11.9134432539236,-23.5156057147822,NA,NA,NA,-1.91415172859406,0.278939980990755,53.3912448814859,-6.28560752313535,NA,NA
"VASI",22,24,26,"No","Unavg",0.17661826285734,-3.81578830132159,53.5429430776239,-15.6622273759615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",23,72,55,"No","Unavg",0.242453911182208,-3.27932998971523,-88.6495646554821,-32.3966296354333,-0.389336104933008,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",23,15,13,"No","Unavg",0.0617931768412645,-3.69139074314616,-30.8430367120325,-14.7203578699099,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",23,10,20,"Yes","Unavg",0.156755998627932,-3.6687749680583,-11.9688011114787,NA,NA,NA,NA,2.79056631170344,-0.189171294435102,1.91045756267408,33.5654316542627,NA,NA
"AMAL",23,42,42,"No","Unavg",0.114026531721787,-2.72956904543834,-41.803400332239,-18.7210714215747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",23,42,25,"Yes","Unavg",0.0563461526217688,-2.27986218995134,-21.5723798497611,-8.89961646231974,NA,NA,NA,0.334169598776826,-0.521689578348441,2.38979299677086,19.2793824077162,NA,NA
"ATFI",23,24,27,"No","Unavg",0.0749772315337823,-3.00675770181188,-29.7264961159694,-8.95688307115465,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",23,32,30,"No","Unavg",0.396029043461348,-7.82135618869235,158.150080221206,-36.4952592998844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",23,33,21,"Yes","Unavg",0.0580465601634282,-2.51939329897078,-14.7372453111557,-16.0653237761807,NA,NA,NA,0.66736956501193,-0.686569443862804,NA,NA,NA,NA
"CEVE",23,26,22,"Yes","Unavg",0.114855052797256,-2.86685137187522,-12.3086340638306,-23.1848952921751,NA,NA,NA,1.96844202087685,-0.735142769809831,NA,NA,NA,NA
"CHUM",23,61,52,"No","Unavg",0.150740402271586,-2.66444028202203,-53.0313103532895,-28.4973639407975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",23,44,49,"No","Unavg",0.150116976907435,-2.98415370751197,-46.2310950175731,-45.3368685846697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",23,20,26,"No","Unavg",0.111717272763064,-3.69104338030422,-52.0431606628339,-23.212831366512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",23,18,29,"Yes","Unavg",0.120589429342893,-3.27081353062762,-1.48934084073624,-25.4282138865056,NA,NA,NA,2.17243486505524,0.395021045379819,-37.6049773146594,4.36714956079677,-16.7128126384629,21.330657692169
"GAOV",23,11,7,"No","Unavg",0.101934677132644,-4.6123307046087,-16.7920825887215,-48.8564875242946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",23,21,19,"No","Unavg",0.204069900572192,-4.10246281016842,-53.2136271662927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",23,20,41,"No","Unavg",0.116635730391573,-3.56986100086551,-40.2399503646471,-23.8023343764801,0.819911343241156,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",23,17,23,"No","Unavg",0.058505040615646,-3.24396952938654,-26.4696581239654,-17.3287367413414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",23,12,9,"No","Unavg",0.0608999196352664,-4.00241304048887,-31.5931564241303,-12.4145363140793,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",23,17,10,"No","Unavg",0.147553708548798,-5.14207892322342,-80.5348236699126,-23.6709296433588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",23,48,65,"No","Unavg",0.214409124063697,-3.90383467653955,-90.1929861435392,-45.3747695487191,0.424958352959289,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",23,61,58,"No","Unavg",0.260732309502047,-4.66439729274837,-126.410901412417,-51.7691535839009,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",23,26,13,"No","Unavg",0.0307491368685022,-2.64541998974176,6.53470482740959,-9.1590749355124,-0.731586172658874,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",23,29,14,"No","Unavg",0.11848362290018,-2.91329798543532,-30.1532167106738,NA,-0.804354223473603,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",23,127,103,"Yes","Unavg",0.0472927769767451,-0.69490013553739,-9.5250070977546,-10.5366256328059,NA,NA,NA,0.791436842656519,-0.4487142658166,NA,NA,NA,NA
"POMU",23,20,12,"No","Unavg",0.181608232088799,-3.91531461658056,-48.0962631177357,NA,-0.571656704068645,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",23,47,20,"No","Unavg",0.0978188685621888,-2.26849322711835,-27.7411350987518,-11.6529535286157,-0.962811372136058,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",23,18,13,"No","Unavg",0.186310816536167,-5.51089574002193,78.0794086224963,-61.6881838473576,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",23,33,22,"No","Unavg",0.110273520280505,-3.15508563528295,-43.6618988217291,-31.5539797606099,-0.451530136884702,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",23,23,23,"No","Unavg",0.0403744570008128,-2.89246535370974,7.07321305898151,-18.0414726586236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",23,15,24,"No","Unavg",0.0608867766501405,-3.46984087185004,-24.5400986960497,-8.92032893341046,0.509130483430901,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",23,48,20,"No","Unavg",0.158561651409224,-2.62023851506216,38.8902928245775,-24.1535185330672,-1.02468497550003,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",23,17,34,"No","Unavg",0.122218969575396,-3.84934744790768,-45.5654442865429,-19.435640613903,0.779048299945727,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",23,34,36,"No","Unavg",0.0474397720973226,-2.46169219469247,-19.9808324971802,-9.04327452075179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",23,95,117,"Yes","Unavg",0.103878203501234,-1.26382943516425,11.8028983745052,-22.9263219224922,NA,NA,NA,-1.59081473745068,0.402142606594295,51.0184449220256,-6.69091612245148,NA,NA
"VASI",23,24,26,"No","Unavg",0.173105873705735,-3.79726887668429,53.095927109506,-16.1579611430532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",24,72,60,"No","Unavg",0.245941448755434,-3.54120114318626,-93.3070575733284,-35.2956756974256,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",24,15,9,"No","Unavg",0.056394243800219,-3.80794146969306,-29.0532904252721,-12.895152607548,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",24,10,20,"Yes","Unavg",0.115011711334707,-3.66877496805831,-11.9688011114786,NA,NA,NA,NA,2.53248090324692,0.0345224539647341,12.5340788021235,33.0438490123979,NA,NA
"AMAL",24,42,43,"No","Unavg",0.115266698747959,-2.69415130503675,-41.1585560063319,-16.6449464240701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",24,42,28,"Yes","Unavg",0.0512595496687624,-2.27055603130118,-21.1609483631733,-8.24627427046092,NA,NA,NA,0.640703347895072,-0.420054520877072,8.27565151410411,21.4049454722113,NA,NA
"ATFI",24,24,29,"No","Unavg",0.0779685234762442,-2.97837707404982,-30.3541270031762,-8.97537386991817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",24,32,30,"No","Unavg",0.401091363989303,-8.00308252437347,162.338448846321,-37.4144142537351,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",24,33,20,"Yes","Unavg",0.0580766150922356,-2.50569705561871,-15.0318104673983,-14.5583532483646,NA,NA,NA,0.649591501382517,-0.752875275946962,NA,NA,NA,NA
"CEVE",24,26,19,"Yes","Unavg",0.115347972618356,-2.86777489040311,-12.1914535892678,-23.2864521064929,NA,NA,NA,1.80872278344404,-0.925953474644842,NA,NA,NA,NA
"CHUM",24,61,54,"No","Unavg",0.1580255925936,-2.72374944619129,-56.1211722027626,-30.3224429697631,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",24,44,52,"No","Unavg",0.14633982123159,-2.90343171865937,-46.5649108189749,-42.5545615354516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",24,20,21,"No","Unavg",0.10214103374873,-3.7583933916801,-49.4465505433892,-24.927028952944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",24,18,26,"Yes","Unavg",0.0843222920673983,-3.04297559335014,-1.8807160962899,-11.4614455690292,NA,NA,NA,2.30614168667713,-0.0920861581327646,NA,NA,NA,NA
"GAOV",24,11,9,"No","Unavg",0.096856471565593,-4.36331124893833,-8.11099485904441,-44.6830742741502,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",24,21,20,"No","Unavg",0.19836357508731,-4.01205996693145,-51.5680418641532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",24,20,46,"No","Unavg",0.109028599858324,-3.38278028081115,-32.7275499869615,-19.7024944108725,0.951441654727406,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",24,17,26,"No","Unavg",0.0707060877245104,-3.47028504427106,-28.2845431044482,-19.2426569297364,0.466265859001521,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",24,12,10,"No","Unavg",0.0647251143341107,-3.9838762926166,-32.8816922152719,-12.3431050244822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",24,17,8,"No","Unavg",0.155576279576488,-4.68630160996613,-73.5846840637741,-20.7561407923354,-0.803015373671573,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",24,48,67,"No","Unavg",0.207320683380828,-3.69382492287997,-82.7319423576893,-42.7167864067594,0.465492061320785,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",24,61,63,"No","Unavg",0.269742983881987,-4.73760225668806,-130.897041236262,-53.5930723117617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",24,26,13,"No","Unavg",0.0374348690821643,-2.67751526700099,8.62032585576764,-10.9501329237154,-0.733396847100108,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",24,29,15,"No","Unavg",0.13624347951076,-3.14102964885332,-39.2098281640495,-3.40140684445929,-1.12354076207971,-10.2935682029616,-37.7244331080757,NA,NA,NA,NA,NA,NA
"PAMY",24,127,97,"Yes","Unavg",0.0487435598162291,-0.704757876294892,-11.0679270197551,-10.8677806164624,NA,NA,NA,0.319867312167039,-0.484317355028987,NA,NA,NA,NA
"POMU",24,20,12,"No","Unavg",0.175834215054374,-3.86508436691483,-46.6935339045364,NA,-0.569721666970656,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",24,47,23,"No","Unavg",0.0955941192268892,-2.30345238603729,-29.2798284631809,-12.9138581629053,-0.812289994084565,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",24,18,11,"No","Unavg",0.185858002122261,-5.71961468984615,83.0017306772878,-62.1526184898561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",24,33,22,"No","Unavg",0.112124066263069,-3.18576843014115,-45.9280214978289,-30.2085908599923,-0.451846247208832,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",24,23,22,"No","Unavg",0.038555740869302,-2.90757330244859,6.36656437970181,-17.7430065303321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",24,15,20,"No","Unavg",0.0514891754064931,-3.22543379317638,-20.0697617362219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",24,48,18,"No","Unavg",0.1611389749949,-2.60176143624032,37.9839490231942,-24.3778689858527,-1.13890129748798,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",24,17,27,"No","Unavg",0.103485616453668,-3.74044175215112,-41.4792228594468,-15.6135232331434,0.513596972434276,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",24,34,37,"No","Unavg",0.0479954315012368,-2.4443907179949,-20.0719840820288,-8.40065086664177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",24,10,29,"No","Unavg",0.212900521615916,-6.31743896873632,-108.955622697962,-36.1963369606799,1.19184566505512,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",24,95,110,"Yes","Unavg",0.0999443503017927,-1.26171386332274,11.775008383624,-22.7776512491779,NA,NA,NA,-1.58536491795274,0.293816048456047,50.8029733592973,-6.3467659007022,NA,NA
"VASI",24,24,26,"No","Unavg",0.170235144771923,-3.74962823768006,51.6536272828748,-15.4072965944941,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",25,72,57,"No","Unavg",0.244242905536017,-3.35302465654536,-91.2744921805119,-34.3238026309916,-0.339360971315259,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",25,15,12,"No","Unavg",0.060455028734848,-3.73385211034804,-30.6095766213224,-16.3913323881397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",25,10,18,"Yes","Unavg",0.100708319167399,-3.66877491294765,-11.9687996511321,NA,NA,NA,NA,2.36733358462869,0.0122332977491594,4.59959891173289,29.6394857441976,NA,NA
"AMAL",25,42,47,"No","Unavg",0.110756994436645,-2.6213067737451,-40.0048378011808,-19.3631868088935,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",25,42,26,"Yes","Unavg",0.0522418896972725,-2.26680784011943,-20.9922546032926,-7.97468760800783,NA,NA,NA,0.322538280052948,-0.472563477351599,2.28783844418394,19.1864494489086,NA,NA
"ATFI",25,24,29,"No","Unavg",0.0777600641669851,-2.98230831911031,-30.527007984703,-9.4244437703283,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",25,33,17,"Yes","Unavg",0.0555318106191645,-2.50606136194869,-14.7061879681914,-14.9169294462802,NA,NA,NA,0.0617039025203772,-0.826197506141452,NA,NA,NA,NA
"CEVE",25,26,21,"Yes","Unavg",0.122103082107119,-2.88141649592581,-11.5839573375475,-24.2954398519994,NA,NA,NA,1.98600328543913,-0.827942571963005,NA,NA,NA,NA
"CHUM",25,61,46,"No","Unavg",0.151954489605225,-2.59135773301548,-53.4289109049243,-30.9642816634852,-0.358472678243362,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",25,44,48,"No","Unavg",0.13832049756922,-2.8963144121548,-45.2314839215928,-40.0699369945034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",25,20,22,"No","Unavg",0.0947232664615373,-3.56944152715327,-43.6103109691941,-19.9150990649819,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",25,18,27,"Yes","Unavg",0.0997294733219792,-3.06679386751347,-3.47101644120764,-13.1602436103157,NA,NA,NA,2.47182923523329,-0.0936946332121695,NA,NA,NA,NA
"GAOV",25,11,9,"No","Unavg",0.096856471565593,-4.36331124893833,-8.11099485904441,-44.6830742741502,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",25,21,22,"No","Unavg",0.199503844449575,-3.94765748088489,-51.3443229420132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",25,20,40,"No","Unavg",0.09760768653541,-3.37870492104425,-32.2012318223317,-20.4318880464263,0.784386085628504,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",25,17,21,"No","Unavg",0.059231556303007,-3.30320008555088,-27.6368408033456,-15.0549140842768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",25,12,8,"No","Unavg",0.0513982704552978,-3.8478444941517,-21.5140476506279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",25,17,10,"No","Unavg",0.147347153511209,-4.9765389321589,-74.4661334370302,-19.8463113264628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",25,48,68,"No","Unavg",0.214359407822403,-3.81990279977771,-87.1241555858478,-44.9476675562323,0.489775727323848,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",25,61,60,"No","Unavg",0.262812480305425,-4.64338775714315,-126.537267016034,-51.8861461465162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",25,26,13,"No","Unavg",0.0357161710771301,-2.66895588440639,7.8106048495004,-10.7115810938858,-0.732907799271182,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",25,29,14,"No","Unavg",0.152969271320821,-3.14102964885332,-39.2098281640497,-3.40140684445928,-1.92920151769029,-25.458536483635,-62.9139633584066,NA,NA,NA,NA,NA,NA
"PAMY",25,127,104,"Yes","Unavg",0.0459606378984639,-0.697160499954532,-10.6213002378223,-9.86473922688331,NA,NA,NA,0.666144220294237,-0.415783736498685,NA,NA,NA,NA
"POMU",25,20,11,"No","Unavg",0.184534828117071,-3.92854597142237,-48.4628259800282,NA,-0.667160977888829,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",25,47,22,"No","Unavg",0.103418974032087,-2.34137762110421,-31.1680166295733,-12.9482471471267,-0.863463938522492,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",25,18,13,"No","Unavg",0.183228923081042,-5.34645827686243,71.4282852590118,-61.5286546397407,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",25,33,21,"No","Unavg",0.110113179948704,-3.14242847203369,-43.5113243045671,-30.7002744703006,-0.502492552779267,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",25,23,22,"No","Unavg",0.0390163942756602,-2.91015654905094,6.79654818971669,-17.7559412206647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",25,15,19,"No","Unavg",0.0519175284943877,-3.26020033846237,-20.2455635200934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",25,48,21,"No","Unavg",0.15883933515802,-2.64331725919513,39.5139712522435,-24.9768323214677,-0.972100390844704,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",25,17,33,"No","Unavg",0.117937267953625,-3.82902093870325,-44.7447641195882,-19.6929103467854,0.743608700839943,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",25,34,37,"No","Unavg",0.0433308061300098,-2.41968710594601,-18.6424375587561,-7.89537714600904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",25,10,27,"No","Unavg",0.219513864346789,-5.75244960391523,-92.4514938464256,-40.8289269173446,-0.38209064462901,-43.8910989340923,NA,NA,NA,NA,NA,NA,NA
"VAME",25,95,110,"Yes","Unavg",0.106227469987116,-1.27793373597903,11.9856803700809,-23.900722864529,NA,NA,NA,-1.62706919849069,0.29401797904377,52.4451937624512,-5.87819839552886,NA,NA
"VASI",25,24,28,"No","Unavg",0.179549223522092,-3.77751048937201,53.7518743194797,-15.6366902261624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",26,72,57,"No","Unavg",0.247077765636397,-3.38853665956756,-92.4749080864935,-34.3131215659756,-0.340481538061673,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",26,15,14,"No","Unavg",0.06365832456051,-3.69421143808967,-31.5696109748579,-18.7712576963808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",26,10,21,"Yes","Unavg",0.118699251376664,-3.58073729543896,NA,NA,NA,NA,NA,2.72053603021584,0.111881265309787,NA,NA,NA,NA
"AMAL",26,42,45,"No","Unavg",0.113987783061423,-2.69211295283179,-41.7528531630608,-20.2306828108149,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",26,42,28,"Yes","Unavg",0.0486239073575355,-2.26474828305865,-20.8987647569794,-7.8232065382657,NA,NA,NA,0.320608554237673,-0.381033311182931,2.27081850666551,24.7936509673594,NA,NA
"ATFI",26,24,30,"No","Unavg",0.0768934841235064,-2.96430107015213,-30.6295264103172,-10.4236268064183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",26,32,29,"No","Unavg",0.396399001487475,-7.66651887546494,153.206755987187,-34.0444480876394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",26,33,20,"Yes","Unavg",0.0575970786532408,-2.50132213342971,-13.8801259385229,-15.2491508798896,NA,NA,NA,0.659766903902142,-0.753769091804233,NA,NA,NA,NA
"CEVE",26,26,19,"Yes","Unavg",0.115528853192987,-2.86900707403686,-12.2375666030149,-23.3395575413007,NA,NA,NA,1.80948785304362,-0.926022259271681,NA,NA,NA,NA
"CHUM",26,61,53,"No","Unavg",0.155168576986577,-2.69465594972364,-54.7898655052632,-28.6745176107783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",26,44,54,"No","Unavg",0.139195346563925,-2.78095701223458,-43.41880823162,-39.6889935779679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",26,20,25,"No","Unavg",0.109634190914368,-3.68076924216529,-50.7941104933838,-22.1427990512319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",26,18,26,"Yes","Unavg",0.123175348831113,-3.18869599562614,-0.99567469394597,-21.175442730679,NA,NA,NA,2.24447476458274,-0.105300260154253,-27.4114445685557,3.72288795679515,NA,NA
"GAOV",26,11,7,"No","Unavg",0.0940118424969006,-4.46684004527513,-8.33420089485701,-44.4147530438058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",26,21,18,"No","Unavg",0.204513011433548,-4.14662173424061,-53.5963684562029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",26,20,36,"No","Unavg",0.102681337632472,-3.51765714149245,-36.6866430077893,-25.8497757726447,0.665199828559392,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",26,17,23,"No","Unavg",0.0658194357869207,-3.2956005441775,-30.1083770813719,-14.8225870945725,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",26,12,13,"No","Unavg",0.068100751994377,-3.69755930673496,-24.9393796186487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",26,17,11,"No","Unavg",0.153890410940234,-5.03463829858445,-77.3568408843586,-20.1311841116438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",26,48,68,"No","Unavg",0.207582087256615,-3.68141979770867,-82.1320223611099,-43.3828661050414,0.486959484209072,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",26,61,57,"No","Unavg",0.258001429657664,-4.60794290195319,-124.095115784154,-50.6555494934628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",26,26,11,"No","Unavg",0.0636957411268995,-2.61930086176513,7.07833882444434,-4.88207782983457,-1.65560271561022,12.5344860749427,-35.6310563476578,NA,NA,NA,NA,NA,NA
"OPHO",26,29,12,"No","Unavg",0.156443064909244,-3.14102964885333,-39.2098281640497,-3.4014068444593,-2.13197527306481,-29.5508546086523,-61.5695330440131,NA,NA,NA,NA,NA,NA
"PAMY",26,127,102,"Yes","Unavg",0.0445216927266727,-0.692772838924038,-10.0569151085112,-9.57163659331843,NA,NA,NA,0.659950286428127,-0.446868656076799,NA,NA,NA,NA
"POMU",26,20,12,"No","Unavg",0.201549829181413,-4.09853113967304,-53.075918590116,NA,-0.578818435990419,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",26,47,17,"No","Unavg",0.116940780043621,-2.36458130767764,-31.9478818830936,-14.7288505751665,-1.1419448727483,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",26,18,13,"No","Unavg",0.19295258475996,-5.73073228320927,84.0103236874416,-65.265748147952,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",26,33,22,"No","Unavg",0.110273520280505,-3.15508563528295,-43.6618988217291,-31.5539797606099,-0.451530136884702,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",26,23,22,"No","Unavg",0.0470560208807719,-2.95446147228023,8.65039936941988,-19.7494290047245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",26,15,23,"No","Unavg",0.0485632736830518,-3.11865386170056,-19.1783655424375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",26,48,19,"No","Unavg",0.160780595474089,-2.62232417517531,38.5792829371369,-25.0247215052334,-1.08110332369402,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",26,17,32,"No","Unavg",0.11698356465401,-3.83928521592775,-45.1609476775835,-19.5736604887865,0.708286530806184,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",26,34,41,"No","Unavg",0.05730722075698,-2.43359835216249,-22.7212514551986,-10.1484619369766,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",26,95,103,"Yes","Unavg",0.0994331014327164,-1.25913448427398,11.740828801255,-22.5954505663017,NA,NA,NA,-1.95599001716444,0.186183601271969,53.8788566200932,-2.72301141971356,NA,NA
"VASI",26,24,26,"No","Unavg",0.172888035052919,-3.84253997067584,54.571836054267,-17.8469143461065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",27,72,56,"No","Unavg",0.245723620395766,-3.37644429550931,-92.0662471745385,-34.3043167554144,-0.365014992158977,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",27,15,12,"No","Unavg",0.0615246392883245,-3.73459269731858,-31.0099089714165,-14.9973070380767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",27,10,20,"Yes","Unavg",0.155325091524687,-3.74416307472439,-16.0342132552693,-8.81354167116463,NA,NA,NA,2.85111456094679,-0.427666638449421,15.6346337630295,53.4467049743015,NA,NA
"AMAL",27,42,43,"No","Unavg",0.110781513359545,-2.66698295168468,-39.940287834498,-17.1885243102613,NA,NA,NA,NA,NA,NA,NA,NA,NA
