"Plot","Species.Code","Year","Percent.Cover","Num","Cover.Class","Elevation.m","Data.Type","Fires"
"STE2043","HISC",2015,0.1,57,"1",783,"Resurvey","Burned"
"STE2043","SPBE",2015,0.1,109,"1",783,"Resurvey","Burned"
"STE2043","CAXX",2015,0.2,24,"1",783,"Resurvey","Burned"
"STE2043","HYCA",2015,0.5,60,"1",783,"Resurvey","Burned"
"STE2043","MOSS",2015,0.2,79,"1",783,"Resurvey","Burned"
"STE2043","PAMY",2015,1,83,"1",783,"Resurvey","Burned"
"STE2043","CLXX",2015,0.483333333333333,29,"1",783,"Resurvey","Burned"
"STE2044","CEVE",2015,0.1,25,"1",630,"Resurvey","Burned"
"STE2044","MOSS",2015,10,79,"2",630,"Resurvey","Burned"
"STE2044","PAMY",2015,0.1,83,"1",630,"Resurvey","Burned"
"STE2044","CLXX",2015,0.2,29,"1",630,"Resurvey","Burned"
"STE2044","EPAN",2015,2.55,39,"1",630,"Resurvey","Burned"
"STE2044","CAXX",2015,5.25,24,"2",630,"Resurvey","Burned"
"STE2044","ACMI",2015,1,3,"1",630,"Resurvey","Burned"
"STE2045","ACMI",2015,0.1,3,"1",634,"Resurvey","Burned"
"STE2045","MOSS",2015,0.5,79,"1",634,"Resurvey","Burned"
"STE2045","HISC",2015,0.1,57,"1",634,"Resurvey","Burned"
"STE2045","CLXX",2015,1.1,29,"1",634,"Resurvey","Burned"
"STE2045","AMAL",2015,0.5,10,"1",634,"Resurvey","Burned"
"STE2045","STXX",2015,2,112,"1",634,"Resurvey","Burned"
"STE2046","CEVE",2015,11.5,25,"2",609,"Resurvey","Burned"
"STE2046","ACMI",2015,1.5,3,"1",609,"Resurvey","Burned"
"STE2046","CAXX",2015,17.5,24,"2",609,"Resurvey","Burned"
"STE2046","MOSS",2015,20.75,79,"2",609,"Resurvey","Burned"
"STE2046","AGSP",2015,3,6,"1",609,"Resurvey","Burned"
"STE2046","PAMY",2015,4,83,"1",609,"Resurvey","Burned"
"STE2046","EPAN",2015,1,39,"1",609,"Resurvey","Burned"
"STE2046","HODI",2015,0.1,59,"1",609,"Resurvey","Burned"
"STE2047","HISC",2015,8,57,"2",347,"Resurvey","Burned"
"STE2047","AGSP",2015,3,6,"1",347,"Resurvey","Burned"
"STE2047","SPBE",2015,20.25,109,"2",347,"Resurvey","Burned"
"STE2047","PAMY",2015,3,83,"1",347,"Resurvey","Burned"
"STE2047","EPAN",2015,2,39,"1",347,"Resurvey","Burned"
"STE2047","MOSS",2015,17.5,79,"2",347,"Resurvey","Burned"
"STE2047","ARXX",2015,0.2,16,"1",347,"Resurvey","Burned"
"STE2047","AMAL",2015,15,10,"2",347,"Resurvey","Burned"
"STE2047","ACMI",2015,0.1,3,"1",347,"Resurvey","Burned"
"STE2049","MARA",2015,8,77,"2",374,"Resurvey","Unburned"
"STE2049","SYAL",2015,33,113,"3",374,"Resurvey","Unburned"
"STE2049","MAAQ",2015,3,75,"1",374,"Resurvey","Unburned"
"STE2049","PAMY",2015,0.1,83,"1",374,"Resurvey","Unburned"
"STE2049","HODI",2015,0.1,59,"1",374,"Resurvey","Unburned"
"STE2049","CHUM",2015,3,26,"1",374,"Resurvey","Unburned"
"STE2049","RUPA",2015,15,99,"2",374,"Resurvey","Unburned"
"STE2049","ADBI",2015,0.1,5,"1",374,"Resurvey","Unburned"
"STE2049","CLUN",2015,0.1,28,"1",374,"Resurvey","Unburned"
"STE2049","AMAL",2015,21.5,10,"2",374,"Resurvey","Unburned"
"STE2050","AMAL",2015,30,10,"3",408,"Resurvey","Burned"
"STE2050","HISC",2015,2.25,57,"1",408,"Resurvey","Burned"
"STE2050","CLUN",2015,0.2,28,"1",408,"Resurvey","Burned"
"STE2050","MOSS",2015,7,79,"2",408,"Resurvey","Burned"
"STE2050","CHUM",2015,0.5,26,"1",408,"Resurvey","Burned"
"STE2050","OSCH",2015,0.5,82,"1",408,"Resurvey","Burned"
"STE2050","PAMY",2015,1,83,"1",408,"Resurvey","Burned"
"STE2050","MAAQ",2015,4,75,"1",408,"Resurvey","Burned"
"STE2050","BASA",2015,2,19,"1",408,"Resurvey","Burned"
"STE2050","CARU",2015,30,23,"3",408,"Resurvey","Burned"
"Ste2054","SPBE",2015,5,109,"1",1242,"Resurvey","Unburned"
"Ste2054","CARU",2015,0.5,23,"1",1242,"Resurvey","Unburned"
"Ste2054","SOSC",2015,0.5,107,"1",1242,"Resurvey","Unburned"
"Ste2054","PAMY",2015,58.25,83,"4",1242,"Resurvey","Unburned"
"Ste2054","ACGL",2015,0.1,2,"1",1242,"Resurvey","Unburned"
"Ste2054","EPAN",2015,2,39,"1",1242,"Resurvey","Unburned"
"Ste2054","CEVE",2015,15,25,"2",1242,"Resurvey","Unburned"
"Ste2056","CARU",2015,4.75,23,"1",1217,"Resurvey","Unburned"
"Ste2056","PHDI",2015,0.1,88,"1",1217,"Resurvey","Unburned"
"Ste2056","MOSS",2015,0.5,79,"1",1217,"Resurvey","Unburned"
"Ste2056","AMAL",2015,80,10,"5",1217,"Resurvey","Unburned"
"Ste2056","CEVE",2015,20.5,25,"2",1217,"Resurvey","Unburned"
"Ste2056","PAMY",2015,23.3333333333333,83,"2",1217,"Resurvey","Unburned"
"Ste2056","ACMI",2015,0.5,3,"1",1217,"Resurvey","Unburned"
"Ste2058","PAMY",2015,4,83,"1",1199,"Resurvey","Unburned"
"Ste2058","ARUV",2015,22.5,15,"2",1199,"Resurvey","Unburned"
"Ste2058","CARU",2015,0.666666666666667,23,"1",1199,"Resurvey","Unburned"
"Ste2058","CEVE",2015,5,25,"1",1199,"Resurvey","Unburned"
"Ste2058","CAXX",2015,2,24,"1",1199,"Resurvey","Unburned"
"Ste2058","MOSS",2015,2,79,"1",1199,"Resurvey","Unburned"
